year,county,port,port_label,is_named_port,kgs,dollars,measure_class
2022,Yarmouth,Lower East Pubnico,Lower East Pubnico,1,5260808.06,40169956.04,both_present
2022,Yarmouth,Lower Wedgeport Tuna Wharf,Lower Wedgeport Tuna Wharf,1,2717507.30,747604.38,both_present
2022,Yarmouth,Morris Island,Morris Island,1,,,both_blank
2022,Yarmouth,Other,Other (Yarmouth),0,7659040.09,3119302.70,both_present
2022,Yarmouth,Pinkneys Point,Pinkneys Point,1,2382840.78,12721567.47,both_present
2022,Yarmouth,Plymouth,Plymouth,1,,,both_blank
2022,Yarmouth,Port Maitland,Port Maitland,1,79555.04,1814326.46,both_present
2022,Yarmouth,Rocco Point,Rocco Point,1,,,both_blank
2022,Yarmouth,Sanford,Sanford,1,323144.61,6871423.76,both_present
2022,Yarmouth,Sluice Point,Sluice Point,1,,,both_blank
2022,Yarmouth,Surettes Island,Surettes Island,1,,,both_blank
2022,Yarmouth,Wedge Point,Wedge Point,1,3387654.84,22375881.35,both_present
2022,Yarmouth,Yarmouth Bar,Yarmouth Bar,1,1962301.64,26954741.77,both_present
2023,Annapolis,Anderson Cove,Anderson Cove,1,,,both_blank
2023,Annapolis,Battery Point,Battery Point,1,194144.00,1225049.12,both_present
2023,Annapolis,Delaps Cove,Delaps Cove,1,,,both_blank
2023,Annapolis,Hampton,Hampton,1,,,both_blank
2023,Annapolis,Margaretsville,Margaretsville,1,,,both_blank
2023,Annapolis,Other,Other (Annapolis),0,,,both_blank
2023,Annapolis,Parkers Cove,Parkers Cove,1,,,both_blank
2023,Annapolis,Port Lorne,Port Lorne,1,,,both_blank
2023,Antigonish,Arisaig,Arisaig,1,,,both_blank
2023,Antigonish,Aulds Cove,Aulds Cove,1,,,both_blank
2023,Antigonish,Ballantynes Cove,Ballantynes Cove,1,432682.00,3248437.76,both_present
2023,Antigonish,Barrios Beach,Barrios Beach,1,,,both_blank
2023,Antigonish,Bayfield,Bayfield,1,,,both_blank
2023,Antigonish,Cribbons Point,Cribbons Point,1,503130.00,3828987.00,both_present
2023,Antigonish,Havre Boucher,Havre Boucher,1,,,both_blank
2023,Antigonish,Livingstone,Livingstone,1,,,both_blank
2023,Antigonish,Other,Other (Antigonish),0,,,both_blank
2023,Cape Breton,Alder Point,Alder Point,1,1315243.00,9564373.77,both_present
2023,Cape Breton,Crane Cove,Crane Cove,1,,,both_blank
2023,Cape Breton,Gabarus,Gabarus,1,,,both_blank
2023,Cape Breton,Glace Bay,Glace Bay,1,14146102.50,27684448.54,both_present
2023,Cape Breton,Lingan,Lingan,1,,,both_blank
2023,Cape Breton,Louisbourg,Louisbourg,1,9680432.00,28145138.59,both_present
2023,Cape Breton,Main-A-Dieu,Main-A-Dieu,1,2071943.00,16739493.04,both_present
2023,Cape Breton,Marion Bridge,Marion Bridge,1,,,both_blank
2023,Cape Breton,New Waterford,New Waterford,1,,,both_blank
2023,Cape Breton,North Sydney - Ballast Grounds,North Sydney - Ballast Grounds,1,1254260.00,9470442.73,both_present
2023,Cape Breton,North Sydney - Marina Breakwater,North Sydney - Marina Breakwater,1,,,both_blank
2023,Cape Breton,Other,Other (Cape Breton),0,863950.55,6907094.67,both_present
2023,Cape Breton,Oyster Creek,Oyster Creek,1,,,both_blank
2023,Cape Breton,Point Aconi,Point Aconi,1,,,both_blank
2023,Cape Breton,Port Morien,Port Morien,1,,,both_blank
2023,Cape Breton,South Bar,South Bar,1,,,both_blank
2023,Cape Breton,Three Stick Cove,Three Stick Cove,1,,,both_blank
2023,Cape Breton,Victoria Bridge,Victoria Bridge,1,,,both_blank
2023,Colchester,Barrachois,Barrachois,1,,,both_blank
2023,Colchester,Five Islands,Five Islands,1,,,both_blank
2023,Colchester,Other,Other (Colchester),0,,,both_blank
2023,Cumberland,Advocate Harbour,Advocate Harbour,1,222734.00,2072218.76,both_present
2023,Cumberland,Apple River,Apple River,1,,,both_blank
2023,Cumberland,Malagash,Malagash,1,,,both_blank
2023,Cumberland,Northport,Northport,1,,,both_blank
2023,Cumberland,Other,Other (Cumberland),0,,,both_blank
2023,Cumberland,Pugwash,Pugwash,1,,,both_blank
2023,Cumberland,Wallace,Wallace,1,,,both_blank
2023,Digby,Cape St. Marys,Cape St. Marys,1,543364.00,5790340.93,both_present
2023,Digby,Centerville,Centerville,1,22032.00,212434.61,both_present
2023,Digby,Culloden,Culloden,1,,,both_blank
2023,Digby,Digby,Digby,1,7130668.80,78597445.22,both_present
2023,Digby,East Ferry,East Ferry,1,,,both_blank
2023,Digby,Freeport,Freeport,1,,,both_blank
2023,Digby,Freeport,Freeport,1,,,both_blank
2023,Digby,Gilberts Cove,Gilberts Cove,1,,,both_blank
2023,Digby,Little River,Little River (Digby),1,1744833.00,11433900.46,both_present
2023,Digby,Meteghan,Meteghan,1,5744946.90,32024217.30,both_present
2023,Digby,Meteghan River,Meteghan River,1,,,both_blank
2023,Digby,Other,Other (Digby),0,,,both_blank
2023,Digby,Rossway,Rossway,1,,,both_blank
2023,Digby,Sandy Cove East,Sandy Cove East,1,297922.00,3347753.09,both_present
2023,Digby,Saulnierville,Saulnierville,1,206040.00,2215454.71,both_present
2023,Digby,Tiverton,Tiverton,1,,,both_blank
2023,Digby,Westport,Westport,1,1017602.00,9022500.18,both_present
2023,Digby,Weymputh North,Weymputh North,1,,,both_blank
2023,Digby,Whale Cove,Whale Cove,1,,,both_blank
2023,Guysborough,Canso,Canso,1,6537203.00,22069349.41,both_present
2023,Guysborough,Charlos Cove,Charlos Cove,1,,,both_blank
2023,Guysborough,Cooks Cove,Cooks Cove,1,,,both_blank
2023,Guysborough,Dover,Dover,1,,,both_blank
2023,Guysborough,Drum Head,Drum Head,1,,,both_blank
2023,Guysborough,Ecum Secum,Ecum Secum,1,,,both_blank
2023,Guysborough,Fishermans Harbour,Fishermans Harbour,1,,,both_blank
2023,Guysborough,Goldboro,Goldboro,1,,,both_blank
2023,Guysborough,Half Island Cove,Half Island Cove,1,,,both_blank
2023,Guysborough,Larrys River,Larrys River,1,3719542.00,9611940.16,both_present
2023,Guysborough,Little Harbour,Little Harbour (Guysborough),1,,,both_blank
2023,Guysborough,Little Liscomb,Little Liscomb,1,,,both_blank
2023,Guysborough,Marie Joseph,Marie Joseph,1,,,both_blank
2023,Guysborough,New Harbour,New Harbour,1,,,both_blank
2023,Guysborough,Other,Other (Guysborough),0,,,both_blank
2023,Guysborough,Pirate Harbour,Pirate Harbour,1,,,both_blank
2023,Guysborough,Port Brickerton East,Port Brickerton East,1,,,both_blank
2023,Guysborough,Port Brickerton West,Port Brickerton West,1,,,both_blank
2023,Guysborough,Port Felix,Port Felix,1,,,both_blank
2023,Guysborough,Queensport,Queensport,1,,,both_blank
2023,Guysborough,Sonora,Sonora,1,,,both_blank
2023,Guysborough,Upper Whitehead,Upper Whitehead,1,,,both_blank
2023,Guysborough,Wine Harbour,Wine Harbour,1,,,both_blank
2023,Halifax,Boutiliers Point,Boutiliers Point,1,,,both_blank
2023,Halifax,Carters Point,Carters Point,1,,,both_blank
2023,Halifax,Coopers Point,Coopers Point,1,,,both_blank
2023,Halifax,East Chezzetcook,East Chezzetcook,1,,,both_blank
2023,Halifax,East Dover,East Dover,1,,,both_blank
2023,Halifax,East Jeddor,East Jeddor,1,,,both_blank
2023,Halifax,East Petpeswick,East Petpeswick,1,,,both_blank
2023,Halifax,Eastern Passage,Eastern Passage,1,688436.19,6950739.16,both_present
2023,Halifax,Ecum Secum West,Ecum Secum West,1,,,both_blank
2023,Halifax,Factory Cove,Factory Cove,1,,,both_blank
2023,Halifax,Gammons Creek,Gammons Creek,1,,,both_blank
2023,Halifax,Halifax,Halifax,1,1651439.05,8748489.78,both_present
2023,Halifax,Indian Harbour,Indian Harbour,1,,,both_blank
2023,Halifax,Ketch Harbour,Ketch Harbour,1,,,both_blank
2023,Halifax,Little Harbour,Little Harbour (Halifax),1,,,both_blank
2023,Halifax,Ostrea Lake,Ostrea Lake,1,,,both_blank
2023,Halifax,Other,Other (Halifax),0,3517273.63,13769336.66,both_present
2023,Halifax,Owls Head,Owls Head,1,,,both_blank
2023,Halifax,Peggys Cove,Peggys Cove,1,,,both_blank
2023,Halifax,Pleasant Point,Pleasant Point,1,,,both_blank
2023,Halifax,Prospect,Prospect,1,,,both_blank
2023,Halifax,Sambro,Sambro,1,7301989.50,40989379.40,both_present
2023,Halifax,Shad Bay,Shad Bay,1,,,both_blank
2023,Halifax,Sober Island,Sober Island,1,,,both_blank
2023,Halifax,Terence Bay,Terence Bay,1,,,both_blank
2023,Halifax,Three Fathom Harbour,Three Fathom Harbour,1,,,both_blank
2023,Halifax,West Chezzetcook,West Chezzetcook,1,,,both_blank
2023,Halifax,West Dover,West Dover,1,51401.00,589605.76,both_present
2023,Hants,Other,Other (Hants),0,,,both_blank
2023,Inverness,Cheticamp,Cheticamp,1,,,both_blank
2023,Inverness,Cheticamp - Town Wharf,Cheticamp - Town Wharf,1,,,both_blank
2023,Inverness,Cheticamp Point,Cheticamp Point,1,,,both_blank
2023,Inverness,Finlay Point,Finlay Point,1,,,both_blank
2023,Inverness,Grand Etang,Grand Etang,1,,,both_blank
2023,Inverness,Inverness,Inverness,1,,,both_blank
2023,Inverness,Judique,Judique,1,,,both_blank
2023,Inverness,Little Judique Harbour,Little Judique Harbour,1,,,both_blank
2023,Inverness,Little Judique Ponds,Little Judique Ponds,1,,,both_blank
2023,Inverness,Mabou Harbour,Mabou Harbour,1,,,both_blank
2023,Inverness,Marble Mountain,Marble Mountain,1,,,both_blank
2023,Inverness,Margaree Harbour,Margaree Harbour,1,,,both_blank
2023,Inverness,Meat Cove,Meat Cove,1,,,both_blank
2023,Inverness,Murphys Pond,Murphys Pond,1,,,both_blank
2023,Inverness,Other,Other (Inverness),0,3340858.00,11050423.10,both_present
2023,Inverness,Pleasant Bay,Pleasant Bay,1,,,both_blank
2023,Inverness,Port Hood,Port Hood,1,,,both_blank
2023,Inverness,Port Hood Island,Port Hood Island,1,,,both_blank
2023,Kings,Halls Harbour,Halls Harbour,1,,,both_blank
2023,Kings,Harbourville,Harbourville,1,154512.00,1495471.93,both_present
2023,Kings,Kingsport,Kingsport,1,,,both_blank
2023,Kings,Other,Other (Kings),0,,,both_blank
2023,Kings,Pereaux,Pereaux,1,,,both_blank
2023,Kings,Scots Bay,Scots Bay,1,,,both_blank
2023,Lunenburg,Aspotogan,Aspotogan,1,,,both_blank
2023,Lunenburg,Bayport,Bayport,1,,,both_blank
2023,Lunenburg,Big Tancook Island,Big Tancook Island,1,,,both_blank
2023,Lunenburg,Black Harbour,Black Harbour,1,,,both_blank
2023,Lunenburg,Blandford,Blandford,1,415032.00,4320095.93,both_present
2023,Lunenburg,Bush Island,Bush Island,1,285443.00,2964792.19,both_present
2023,Lunenburg,Chester Basin,Chester Basin,1,,,both_blank
2023,Lunenburg,Feltzen South,Feltzen South,1,,,both_blank
2023,Lunenburg,Fox Point,Fox Point,1,,,both_blank
2023,Lunenburg,Kings Bay,Kings Bay,1,,,both_blank
2023,Lunenburg,Kraut Point,Kraut Point,1,,,both_blank
2023,Lunenburg,Little Harbour,Little Harbour (Lunenburg),1,,,both_blank
2023,Lunenburg,Lunenburg,Lunenburg,1,399398.00,4148767.73,both_present
2023,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2023,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2023,Lunenburg,Mahone Bay,Mahone Bay,1,,,both_blank
2023,Lunenburg,Mill Cove,Mill Cove,1,,,both_blank
2023,Lunenburg,Northwest Cove,Northwest Cove,1,,,both_blank
2023,Lunenburg,Other,Other (Lunenburg),0,1497092.12,12922336.62,both_present
2023,Lunenburg,Riverport,Riverport,1,,,both_blank
2023,Lunenburg,Saw Pit,Saw Pit,1,,,both_blank
2023,Lunenburg,Voglers Cove West,Voglers Cove West,1,,,both_blank
2023,Lunenburg,Western Shore,Western Shore,1,,,both_blank
2023,Pictou,Baileys Brook,Baileys Brook,1,,,both_blank
2023,Pictou,Big Island,Big Island,1,,,both_blank
2023,Pictou,Cape John,Cape John,1,,,both_blank
2023,Pictou,Caribou,Caribou,1,,,both_blank
2023,Pictou,Caribou Ferry,Caribou Ferry,1,3291736.00,3543132.31,both_present
2023,Pictou,Chance Harbour,Chance Harbour,1,,,both_blank
2023,Pictou,Little Harbour,Little Harbour (Pictou),1,,,both_blank
2023,Pictou,Merigomish,Merigomish,1,,,both_blank
2023,Pictou,Other,Other (Pictou),0,,,both_blank
2023,Pictou,Pictou Island,Pictou Island,1,,,both_blank
2023,Pictou,Pictou Landing,Pictou Landing,1,,,both_blank
2023,Pictou,Skinners Cove,Skinners Cove,1,,,both_blank
2023,Pictou,Toney River,Toney River,1,337370.00,2540441.61,both_present
2023,Queens,Brooklyn Fisherman's Wharf,Brooklyn Fisherman's Wharf,1,1720314.60,1578453.27,both_present
2023,Queens,East Side Port L'Hebert,East Side Port L'Hebert,1,791655.00,4580933.45,both_present
2023,Queens,Hunts Point,Hunts Point,1,,,both_blank
2023,Queens,Moose Harbour,Moose Harbour,1,122130.00,1276652.62,both_present
2023,Queens,Other,Other (Queens),0,7857314.35,29464268.32,both_present
2023,Queens,Port Medway,Port Medway,1,2565210.29,6207122.89,both_present
2023,Queens,Port Mouton,Port Mouton,1,9405173.00,16898703.04,both_present
2023,Queens,South West Port Mouton,South West Port Mouton,1,,,both_blank
2023,Queens,St. Catherines River,St. Catherines River,1,,,both_blank
2023,Queens,Volgers Cove,Volgers Cove,1,,,both_blank
2023,Queens,West Berlin,West Berlin,1,,,both_blank
2023,Richmond,Arichat,Arichat,1,3747269.00,13956141.98,both_present
2023,Richmond,Arrow Point,Arrow Point,1,,,both_blank
2023,Richmond,Chapel Cove,Chapel Cove,1,,,both_blank
2023,Richmond,D'escousse,D'escousse,1,,,both_blank
2023,Richmond,Fourchu,Fourchu,1,,,both_blank
2023,Richmond,Janvrin Harbour,Janvrin Harbour,1,,,both_blank
2023,Richmond,L'Archeveque,L'Archeveque,1,,,both_blank
2023,Richmond,Other,Other (Richmond),0,,,both_blank
2023,Richmond,Poirierville,Poirierville,1,,,both_blank
2023,Richmond,River Bourgeois,River Bourgeois,1,,,both_blank
2023,Shelburne,Allendale,Allendale,1,,,both_blank
2023,Shelburne,Bear Point,Bear Point,1,1929324.60,3899254.64,both_present
2023,Shelburne,Cape Negro,Cape Negro,1,,,both_blank
2023,Shelburne,Clark's Harbour,Clark's Harbour,1,5075773.00,27290698.77,both_present
2023,Shelburne,Cripple Creek,Cripple Creek,1,484188.00,4986612.57,both_present
2023,Shelburne,Forbes Point,Forbes Point,1,,,both_blank
2023,Shelburne,Gunning Cove,Gunning Cove,1,1809576.00,10239413.61,both_present
2023,Shelburne,Ingomar,Ingomar,1,2965839.00,18984943.02,both_present
2023,Shelburne,Jones Harbour,Jones Harbour,1,244636.00,2595960.52,both_present
2023,Shelburne,Little Harbour,Little Harbour (Shelburne),1,236433.00,2480106.09,both_present
2023,Shelburne,Lockeport,Lockeport,1,1515755.00,14456836.98,both_present
2023,Shelburne,Lower Jordan Bay,Lower Jordan Bay,1,241141.00,2638188.40,both_present
2023,Shelburne,Lower Sandy Point,Lower Sandy Point,1,490001.00,4516919.08,both_present
2023,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,419645.00,1465491.89,both_present
2023,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,5489460.00,9411174.37,both_present
2023,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,3426990.00,30256878.98,both_present
2023,Shelburne,Newellton,Newellton,1,2173535.00,13855225.56,both_present
2023,Shelburne,Osborne Harbour,Osborne Harbour,1,,,both_blank
2023,Shelburne,Other,Other (Shelburne),0,2925771.35,12465875.36,both_present
2023,Shelburne,Port La Tour,Port La Tour,1,3224641.00,14532149.31,both_present
2023,Shelburne,Seal Island,Seal Island,1,,,both_blank
2023,Shelburne,Seal Island,Seal Island,1,,,both_blank
2023,Shelburne,Seal Point,Seal Point,1,1394372.90,5631227.82,both_present
2023,Shelburne,Shag Harbour,Shag Harbour,1,3561633.00,9431033.45,both_present
2023,Shelburne,Shag Harbour,Shag Harbour,1,,,both_blank
2023,Shelburne,Shelburne,Shelburne,1,306357.00,2835249.49,both_present
2023,Shelburne,Smithsville,Smithsville,1,,,both_blank
2023,Shelburne,South Side,South Side,1,461707.00,4467625.73,both_present
2023,Shelburne,Stoney Island,Stoney Island,1,591980.85,6778943.74,both_present
2023,Shelburne,Swims Point,Swims Point,1,703009.00,1738676.69,both_present
2023,Shelburne,Townsends Harbour,Townsends Harbour,1,,,both_blank
2023,Shelburne,Upper Port La Tour,Upper Port La Tour,1,,,both_blank
2023,Shelburne,West Green Harbour,West Green Harbour,1,256678.00,2681059.65,both_present
2023,Shelburne,West Head,West Head,1,3722900.90,26123723.15,both_present
2023,Victoria,Bay St. Lawrence,Bay St. Lawrence,1,,,both_blank
2023,Victoria,Big Bras D'or,Big Bras D'or,1,,,both_blank
2023,Victoria,Dingwall,Dingwall,1,552308.50,4021303.56,both_present
2023,Victoria,Englishtown,Englishtown,1,,,both_blank
2023,Victoria,Ingonish,Ingonish,1,,,both_blank
2023,Victoria,Ingonish Beach,Ingonish Beach,1,,,both_blank
2023,Victoria,Ingonish Ferry,Ingonish Ferry,1,,,both_blank
2023,Victoria,Iona,Iona,1,,,both_blank
2023,Victoria,Little River,Little River (Victoria),1,,,both_blank
2023,Victoria,Neils Harbour,Neils Harbour,1,,,both_blank
2023,Victoria,New Campbellton,New Campbellton,1,,,both_blank
2023,Victoria,New Haven,New Haven,1,,,both_blank
2023,Victoria,Nyanza,Nyanza,1,,,both_blank
2023,Victoria,Other,Other (Victoria),0,,,both_blank
2023,Victoria,Smelt Book,Smelt Book,1,,,both_blank
2023,Victoria,White Point,White Point,1,,,both_blank
2023,Victoria,Wreck Cove,Wreck Cove,1,,,both_blank
2023,Yarmouth,Abbotts Harbour,Abbotts Harbour,1,499296.00,3773625.21,both_present
2023,Yarmouth,Abrams River,Abrams River,1,,,both_blank
2023,Yarmouth,Camp Cove,Camp Cove,1,4557123.00,21909945.96,both_present
2023,Yarmouth,Chebogue,Chebogue,1,1263247.00,1667508.94,both_present
2023,Yarmouth,Chegoggin,Chegoggin,1,,,both_blank
2023,Yarmouth,Chegoggin Point,Chegoggin Point,1,350481.00,3487128.27,both_present
2023,Yarmouth,Dennis Point,Dennis Point,1,35710796.96,64838765.06,both_present
2023,Yarmouth,Glenwood,Glenwood,1,,,both_blank
2023,Yarmouth,Hubbards Point,Hubbards Point,1,,,both_blank
2023,Yarmouth,Ledge Harbour,Ledge Harbour,1,,,both_blank
2023,Yarmouth,Little River Harbour,Little River Harbour,1,5514187.00,16939250.28,both_present
2023,Yarmouth,Lower East Pubnico,Lower East Pubnico,1,14139655.00,80232979.39,both_present
2023,Yarmouth,Lower Wedgeport Tuna Wharf,Lower Wedgeport Tuna Wharf,1,,,both_blank
2023,Yarmouth,Morris Island,Morris Island,1,,,both_blank
2023,Yarmouth,Other,Other (Yarmouth),0,15970180.68,11258399.02,both_present
2023,Yarmouth,Pinkneys Point,Pinkneys Point,1,4300247.00,12500943.23,both_present
2023,Yarmouth,Plymouth,Plymouth,1,,,both_blank
2023,Yarmouth,Port Maitland,Port Maitland,1,,,both_blank
2023,Yarmouth,Rocco Point,Rocco Point,1,,,both_blank
2023,Yarmouth,Sandford,Sandford,1,677253.00,7277181.84,both_present
2023,Yarmouth,Sluice Point,Sluice Point,1,,,both_blank
2023,Yarmouth,Surettes Island,Surettes Island,1,,,both_blank
2023,Yarmouth,Wedge Point,Wedge Point,1,7693228.39,21467579.29,both_present
2023,Yarmouth,Yarmouth Bar,Yarmouth Bar,1,3129729.00,24946348.40,both_present
2024,Annapolis,Anderson Cove,Anderson Cove,1,,,both_blank
2024,Annapolis,Battery Point,Battery Point,1,192307.00,1325947.68,both_present
2024,Annapolis,Delaps Cove,Delaps Cove,1,,,both_blank
2024,Annapolis,Hampton,Hampton,1,139830.00,1113207.96,both_present
2024,Annapolis,Margaretsville,Margaretsville,1,,,both_blank
2024,Annapolis,Other,Other (Annapolis),0,,,both_blank
2024,Annapolis,Parkers Cove,Parkers Cove,1,,,both_blank
2024,Annapolis,Port Lorne,Port Lorne,1,,,both_blank
2024,Antigonish,Arisaig,Arisaig,1,,,both_blank
2024,Antigonish,Aulds Cove,Aulds Cove,1,,,both_blank
2024,Antigonish,Ballantynes Cove,Ballantynes Cove,1,640363.00,4304612.40,both_present
2024,Antigonish,Barrios Beach,Barrios Beach,1,,,both_blank
2024,Antigonish,Bayfield,Bayfield,1,,,both_blank
2024,Antigonish,Cribbons Point,Cribbons Point,1,448260.00,3369461.04,both_present
2024,Antigonish,Havre Boucher,Havre Boucher,1,,,both_blank
2024,Antigonish,Livingstone,Livingstone,1,,,both_blank
2024,Antigonish,Other,Other (Antigonish),0,,,both_blank
2024,Cape Breton,Alder Point,Alder Point,1,1128747.00,7450689.50,both_present
2024,Cape Breton,Crane Cove,Crane Cove,1,,,both_blank
2024,Cape Breton,Gabarus,Gabarus,1,,,both_blank
2024,Cape Breton,Glace Bay,Glace Bay,1,13360621.00,31054534.51,both_present
2024,Cape Breton,Lingan,Lingan,1,,,both_blank
2024,Cape Breton,Louisbourg,Louisbourg,1,9411126.00,34189339.95,both_present
2024,Cape Breton,Main-A-Dieu,Main-A-Dieu,1,2708982.00,18430058.03,both_present
2024,Cape Breton,Marion Bridge,Marion Bridge,1,,,both_blank
2024,Cape Breton,New Waterford,New Waterford,1,,,both_blank
2024,Cape Breton,North Sydney - Ballast Grounds,North Sydney - Ballast Grounds,1,1431791.00,9709592.35,both_present
2024,Cape Breton,North Sydney - Marina Breakwater,North Sydney - Marina Breakwater,1,,,both_blank
2024,Cape Breton,Other,Other (Cape Breton),0,1495919.00,10332523.21,both_present
2024,Cape Breton,Oyster Creek,Oyster Creek,1,,,both_blank
2024,Cape Breton,Point Aconi,Point Aconi,1,,,both_blank
2024,Cape Breton,Port Morien,Port Morien,1,,,both_blank
2024,Cape Breton,South Bar,South Bar,1,,,both_blank
2024,Cape Breton,Three Stick Cove,Three Stick Cove,1,,,both_blank
2024,Cape Breton,Victoria Bridge,Victoria Bridge,1,,,both_blank
2024,Colchester,Barrachois,Barrachois,1,,,both_blank
2024,Colchester,Five Islands,Five Islands,1,,,both_blank
2024,Colchester,Other,Other (Colchester),0,,,both_blank
2024,Cumberland,Advocate Harbour,Advocate Harbour,1,216711.00,1965613.65,both_present
2024,Cumberland,Apple River,Apple River,1,,,both_blank
2024,Cumberland,Malagash,Malagash,1,,,both_blank
2024,Cumberland,Northport,Northport,1,,,both_blank
2024,Cumberland,Other,Other (Cumberland),0,,,both_blank
2024,Cumberland,Pugwash,Pugwash,1,,,both_blank
2024,Cumberland,Wallace,Wallace,1,,,both_blank
2024,Digby,Cape St. Marys,Cape St. Marys,1,381504.00,4424243.20,both_present
2024,Digby,Centerville,Centerville,1,,,both_blank
2024,Digby,Culloden,Culloden,1,,,both_blank
2024,Digby,Digby,Digby,1,7069089.50,80383194.26,both_present
2024,Digby,East Ferry,East Ferry,1,,,both_blank
2024,Digby,Freeport,Freeport,1,235000.00,2957509.66,both_present
2024,Digby,Freeport,Freeport,1,,,both_blank
2024,Digby,Gilberts Cove,Gilberts Cove,1,,,both_blank
2024,Digby,Little River,Little River (Digby),1,1293243.00,10222426.37,both_present
2024,Digby,Meteghan,Meteghan,1,4234721.00,31894870.90,both_present
2024,Digby,Meteghan River,Meteghan River,1,,,both_blank
2024,Digby,Other,Other (Digby),0,,,both_blank
2024,Digby,Rossway,Rossway,1,,,both_blank
2024,Digby,Sandy Cove East,Sandy Cove East,1,293040.00,3503761.42,both_present
2024,Digby,Saulnierville,Saulnierville,1,172034.00,2069471.66,both_present
2024,Digby,Tiverton,Tiverton,1,,,both_blank
2024,Digby,Westport,Westport,1,,,both_blank
2024,Digby,Weymouth North,Weymouth North,1,167863.97,689290.10,both_present
2024,Digby,Whale Cove,Whale Cove,1,,,both_blank
2024,Guysborough,Canso,Canso,1,5069534.00,21229122.80,both_present
2024,Guysborough,Charlos Cove,Charlos Cove,1,,,both_blank
2024,Guysborough,Cooks Cove,Cooks Cove,1,,,both_blank
2024,Guysborough,Dover,Dover,1,2354558.00,15088780.35,both_present
2024,Guysborough,Drum Head,Drum Head,1,,,both_blank
2024,Guysborough,Ecum Secum,Ecum Secum,1,,,both_blank
2024,Guysborough,Fishermans Harbour,Fishermans Harbour,1,,,both_blank
2024,Guysborough,Goldboro,Goldboro,1,,,both_blank
2024,Guysborough,Half Island Cove,Half Island Cove,1,,,both_blank
2024,Guysborough,Larrys River,Larrys River,1,4560063.00,13585870.15,both_present
2024,Guysborough,Little Harbour,Little Harbour (Guysborough),1,,,both_blank
2024,Guysborough,Little Liscomb,Little Liscomb,1,,,both_blank
2024,Guysborough,Marie Joseph,Marie Joseph,1,,,both_blank
2024,Guysborough,New Harbour,New Harbour,1,,,both_blank
2024,Guysborough,Other,Other (Guysborough),0,2928109.83,3097153.99,both_present
2024,Guysborough,Pirate Harbour,Pirate Harbour,1,,,both_blank
2024,Guysborough,Port Brickerton East,Port Brickerton East,1,,,both_blank
2024,Guysborough,Port Brickerton West,Port Brickerton West,1,,,both_blank
2024,Guysborough,Port Felix,Port Felix,1,,,both_blank
2024,Guysborough,Queensport,Queensport,1,,,both_blank
2024,Guysborough,Sonora,Sonora,1,,,both_blank
2024,Guysborough,Upper Whitehead,Upper Whitehead,1,,,both_blank
2024,Guysborough,Wine Harbour,Wine Harbour,1,,,both_blank
2024,Halifax,Boutiliers Point,Boutiliers Point,1,,,both_blank
2024,Halifax,Carters Point,Carters Point,1,,,both_blank
2024,Halifax,Coopers Point,Coopers Point,1,,,both_blank
2024,Halifax,East Chezzetcook,East Chezzetcook,1,,,both_blank
2024,Halifax,East Dover,East Dover,1,,,both_blank
2024,Halifax,East Jeddor,East Jeddor,1,,,both_blank
2024,Halifax,East Petpeswick,East Petpeswick,1,,,both_blank
2024,Halifax,Eastern Passage,Eastern Passage,1,761677.94,7686017.50,both_present
2024,Halifax,Ecum Secum West,Ecum Secum West,1,605022.00,5285131.78,both_present
2024,Halifax,Factory Cove,Factory Cove,1,,,both_blank
2024,Halifax,Gammons Creek,Gammons Creek,1,,,both_blank
2024,Halifax,Halifax,Halifax,1,653911.00,6779173.32,both_present
2024,Halifax,Indian Harbour,Indian Harbour,1,,,both_blank
2024,Halifax,Ketch Harbour,Ketch Harbour,1,,,both_blank
2024,Halifax,Little Harbour,Little Harbour (Halifax),1,,,both_blank
2024,Halifax,Ostrea Lake,Ostrea Lake,1,,,both_blank
2024,Halifax,Other,Other (Halifax),0,6575765.20,11735522.57,both_present
2024,Halifax,Owls Head,Owls Head,1,,,both_blank
2024,Halifax,Peggys Cove,Peggys Cove,1,,,both_blank
2024,Halifax,Pleasant Point,Pleasant Point,1,,,both_blank
2024,Halifax,Prospect,Prospect,1,,,both_blank
2024,Halifax,Sambro,Sambro,1,6766247.00,22908729.78,both_present
2024,Halifax,Shad Bay,Shad Bay,1,,,both_blank
2024,Halifax,Sober Island,Sober Island,1,,,both_blank
2024,Halifax,Terence Bay,Terence Bay,1,,,both_blank
2024,Halifax,Three Fathom Harbour,Three Fathom Harbour,1,,,both_blank
2024,Halifax,West Chezzetcook,West Chezzetcook,1,,,both_blank
2024,Halifax,West Dover,West Dover,1,88081.00,1069305.47,both_present
2024,Hants,Other,Other (Hants),0,,,both_blank
2024,Inverness,Cheticamp,Cheticamp,1,,,both_blank
2024,Inverness,Cheticamp - Town Wharf,Cheticamp - Town Wharf,1,,,both_blank
2024,Inverness,Cheticamp Point,Cheticamp Point,1,,,both_blank
