"start_date","end_date","pay_plan_type","pay_plan","pay_plan_level","biweekly_pay_rate","hourly_pay_rate"
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 04","3","2067.20",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 04","4","2156.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 04","5","2245.81",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 04","6","2335.20",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 05","1","2206.63",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 05","2","2270.61",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 05","3","2337.56",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 06","1","1985.98",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 06","2","2067.20",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 06","3","2156.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 06","4","2245.81",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 06","5","2335.20",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 06","6","2424.57",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 07","1","2165.19",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 07","2","2253.15",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 07","3","2352.23",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 07","4","2451.15",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","ACC 07","5","2550.18",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 01","1","2438.84",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 02","1","2629.38",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 02","2","2724.64",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 02","3","2810.40",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 03","1","2819.92",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 03","2","2915.18",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 03","3","3000.92",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 04","1","3010.45",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 04","2","3105.71",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 04","3","3191.44",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 05","1","3200.98",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 05","2","3296.27",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 05","3","3382.01",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 06","1","3391.51",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 06","2","3486.80",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Excluded","CA 06","3","3572.53",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 02","1","1065.30",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 02","2","1090.00",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 02","3","1114.82",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 02","4","1139.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 03","1","1065.30",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 03","2","1090.00",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 03","3","1114.82",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 03","4","1139.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 03","5","1164.34",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 04","1","1090.00",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 04","2","1114.82",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 04","3","1139.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 04","4","1164.34",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 04","5","1189.17",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 05","1","1114.82",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 05","2","1139.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 05","3","1164.34",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 05","4","1189.17",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 05","5","1213.84",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 06","1","1139.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 06","2","1164.34",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 06","3","1189.17",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 06","4","1213.84",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 06","5","1238.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 07","1","1164.34",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 07","2","1189.17",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 07","3","1213.84",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 07","4","1238.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 07","5","1263.39",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 08","1","1189.17",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 08","2","1213.84",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 08","3","1238.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 08","4","1263.39",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 08","5","1288.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 09","1","1213.84",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 09","2","1238.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 09","3","1263.39",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 09","4","1288.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 09","5","1312.99",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 10","1","1238.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 10","2","1263.39",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 10","3","1288.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 10","4","1312.99",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 10","5","1337.73",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 11","1","1263.39",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 11","2","1288.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 11","3","1312.99",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 11","4","1337.73",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 11","5","1362.56",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 12","1","1288.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 12","2","1312.99",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 12","3","1337.73",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 12","4","1362.56",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 12","5","1395.67",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 13","1","1312.99",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 13","2","1337.73",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 13","3","1362.56",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 13","4","1395.67",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 13","5","1429.18",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 14","1","1337.73",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 14","2","1362.56",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 14","3","1395.67",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 14","4","1429.18",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 14","5","1472.95",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 15","1","1362.56",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 15","2","1395.67",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 15","3","1429.18",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 15","4","1472.95",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 15","5","1516.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 16","1","1395.67",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 16","2","1429.18",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 16","3","1472.95",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 16","4","1516.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 16","5","1560.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 17","1","1429.18",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 17","2","1472.95",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 17","3","1516.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 17","4","1560.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 17","5","1604.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 18","1","1472.95",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 18","2","1516.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 18","3","1560.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 18","4","1604.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 18","5","1648.03",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 19","1","1516.69",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 19","2","1560.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 19","3","1604.24",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 19","4","1648.03",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 19","5","1691.80",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 20","1","1560.50",
"2015-04-01T00:00:00.000","2016-03-31T00:00:00.000","Bargaining Unit","CL 20","2","1604.24",
