busstopid,stopnumber,location,accessible,status,has_shelter,lat,lon
BS100,7287,Nappan Dr After Nictaux Dr (7287),1,INS,0,44.784816,-63.677057
BS1000,7117,North Preston Rd Before Johnson Rd (7117),0,INS,0,44.738167,-63.464047
BS1001,7118,North Preston Rd After Ernie Ln (7118),0,INS,0,44.738319,-63.464199
BS1002,6012,Akerley Blvd Before Morris Dr (6012),1,INS,1,44.705784,-63.609736
BS1003,6013,Akerley Blvd After Mosher Dr (6013),1,INS,0,44.707273,-63.608138
BS1005,6015,Akerley Blvd Before Civic 30 (6015),1,INS,0,44.708989,-63.606204
BS1006,6016,Akerley Blvd Before Burnside Dr (6016),1,INS,0,44.713261,-63.594736
BS1007,7124,Larry Uteck Blvd At Civic 54 (7124),1,INS,0,44.6986,-63.664213
BS1008,7125,Larry Uteck Blvd Before Bedros Ln (7125),1,INS,0,44.698458,-63.665299
BS1009,7126,Leaman Dr After Ambercrest Pl (7126),1,INS,1,44.686429,-63.580092
BS101,7288,Nappan Dr Before Newcombe Dr (7288),1,INS,0,44.782282,-63.674997
BS1010,7127,Leaman Dr Before Albro Lake Rd (7127),1,INS,0,44.685218,-63.578237
BS1011,7130,Leeds St Before Novalea Dr (7130),1,INS,0,44.670376,-63.61068
BS1012,7131,Leeds St Before Rosemeade Ave (7131),1,INS,0,44.668251,-63.613755
BS1013,7133,Leeds St Before Rosemeade Ave (7133),1,INS,1,44.668549,-63.613441
BS1014,7134,Leiblin Dr At 2nd Carnation Cr (7134),1,INS,0,44.604165,-63.626102
BS1015,7135,Leiblin Dr At 2nd Elmdale Cr (7135),1,INS,0,44.601988,-63.628789
BS1016,7136,Leiblin Dr Before Guildwood Cr (7136),1,INS,0,44.598089,-63.633424
BS1017,7137,Leiblin Dr After Avon Cr (7137),1,INS,0,44.606317,-63.62363
BS1018,7138,Leiblin Dr Before Ivylea Cr (7138),1,INS,1,44.595814,-63.636043
BS1019,7139,Leiblin Dr Opposite Avon Cr (7139),0,INS,0,44.606107,-63.623955
BS102,7289,Nappan Dr Before Nictaux Dr (7289),0,INS,0,44.784761,-63.676933
BS1020,7140,Leiblin Dr After Carnation Cr (7140),0,INS,0,44.60354,-63.627104
BS1021,7141,Leiblin Dr After Elmdale Cr (7141),0,INS,0,44.601864,-63.629009
BS1022,7142,Leiblin Dr Opposite Guildwood Cr (7142),0,INS,0,44.598712,-63.632767
BS1023,7143,Leiblin Dr Before Juniper Cr (7143),0,INS,0,44.595375,-63.636624
BS1024,7144,Lemarchant St Before University Ave (7144),1,INS,1,44.636745,-63.58978
BS1025,7146,Lexington Ave At Walnut Hall (7146),1,INS,0,44.701585,-63.537479
BS1026,6007,Akerley Blvd After Isnor Dr (6007),1,INS,0,44.709997,-63.604871
BS1028,8588,Woodlawn Rd After Guysborough Ave (8588),1,INS,0,44.677014,-63.528085
BS1029,8589,Woodlawn Rd After Portland St (8589),1,INS,1,44.671722,-63.531819
BS1032,8440,Waverley Rd After Lethbridge Ave (8440),1,INS,0,44.70509,-63.549297
BS1033,8441,Waverley Rd Before Montebello Dr (8441),1,INS,1,44.698697,-63.547677
BS1034,8442,Waverley Rd After Micmac Dr (8442),1,INS,0,44.693965,-63.54681
BS1035,6067,Bluewater Rd After Larry Uteck Blvd (6067),0,INS,0,44.715862,-63.715962
BS1036,6168,Bluewater Rd Opposite Civic 223 (6168),0,INS,0,44.719701,-63.71436
BS1037,6218,Bluewater Rd After Command Ct (6218),0,INS,0,44.721839,-63.711423
BS1038,6533,Bluewater Rd After Topsail Ct (6533),0,INS,0,44.724714,-63.708292
BS1039,6622,Bluewater Rd Before Hammonds Plains Rd (6622),0,INS,0,44.726563,-63.707451
BS1040,9056,Hammonds Plains Rd After Innovation Dr (9056),0,INS,0,44.725672,-63.693103
BS1041,6840,Bluewater Rd After Hammonds Plains Rd (6840),0,INS,0,44.725969,-63.707576
BS1042,7212,Bluewater Rd After Topsail Ct (7212),0,INS,0,44.723117,-63.709656
BS1043,7216,Bluewater Rd After Command Ct (7216),0,INS,0,44.721659,-63.712023
BS1044,8056,Bluewater Rd Before Larry Uteck Blvd (8056),0,INS,0,44.716347,-63.71612
BS1045,9057,Hammonds Plains Rd Before Killarney Dr (9057),1,INS,0,44.725601,-63.692495
BS1048,9053,Windmill Rd Before Fernhill Dr (9053),1,INS,0,44.681944,-63.596602
BS1049,7026,Larry Uteck Blvd After Bluewater Rd (7026),1,INS,0,44.714127,-63.716026
BS105,7292,Sackville Dr After Beaconsfield Way (7292),1,INS,0,44.78958,-63.714895
BS1050,7014,Larry Uteck Blvd Before Bluewater Rd (7014),1,INS,0,44.71408,-63.715764
BS107,7294,Sackville Dr At Civic 745 (7294),1,INS,0,44.773019,-63.692096
BS1070,8856,Wright Ave After Wilkinson Ave (8856),1,INS,0,44.710328,-63.570685
BS1071,8857,Wright Ave After Burbridge Ave (8857),1,INS,0,44.710211,-63.574582
BS1072,8858,Wright Ave After John Savage Ave (8858),1,INS,0,44.708997,-63.578839
BS1073,8859,Wright Ave After Williams Ave (8859),1,INS,1,44.708278,-63.584174
BS1074,8867,Wright Ave After Joseph Zatzman Dr (8867),0,INS,0,44.705882,-63.593288
BS1075,8860,Wright Ave Before Raddall Ave (8860),1,INS,0,44.705736,-63.593397
BS1076,8861,Wright Ave After Venture Run (8861),1,INS,0,44.707013,-63.589685
BS1077,8862,Wright Ave At Civic 340 (8862),1,INS,0,44.707969,-63.585042
BS1078,8863,Wright Ave After Mellor Ave (8863),1,INS,0,44.708791,-63.579403
BS1079,8864,Wright Ave Before Burbridge Ave (8864),1,INS,0,44.710011,-63.574477
BS108,7295,Sackville Dr After Beaver Bank Rd (7295),1,INS,0,44.776997,-63.696543
BS1080,8865,Wright Ave Before Wilkinson Ave (8865),1,INS,0,44.710072,-63.570077
BS1081,8894,Shubie Dr Before Kiltearn Row (8894),1,INS,0,44.70704,-63.564858
BS1084,6008,Akerley Blvd Before Burnside Dr (6008),0,INS,0,44.714927,-63.590352
BS1085,6009,Akerley Blvd Before Fielding Ave (6009),1,INS,0,44.707728,-63.607483
BS1086,6010,Akerley Blvd Before Isnor Dr (6010),1,INS,0,44.710176,-63.603843
BS1087,6011,Akerley Blvd Before Joseph Zatzman Dr (6011),1,INS,0,44.711194,-63.600933
BS1088,8273,Shore Rd Before Romkey Dr (8273),1,INS,1,44.602631,-63.471546
BS1089,7383,Oathill Cr Before Peddars Way (7383),0,INS,0,44.673386,-63.546059
BS109,7296,Sackville Dr After Hillcrest Ave (7296),1,INS,0,44.757535,-63.66793
BS1090,8274,Shore Rd Before Himmelman Dr (8274),1,INS,0,44.601268,-63.469156
BS1091,8354,Stokil Dr After Grennan Dr (8354),1,INS,0,44.787713,-63.68783
BS1092,7384,Oathill Cr Before Colburn Walk (7384),0,INS,0,44.673533,-63.545808
BS1093,8355,Stokil Dr After Sampson Dr (8355),1,INS,0,44.785697,-63.685789
BS1094,8356,Stokil Dr After Grennan Dr (8356),1,INS,0,44.788185,-63.688138
BS1095,8357,Stokil Dr Before Beaver Bank Rd (8357),1,INS,0,44.789558,-63.690089
BS1096,8358,Stokil Dr Before Smokey Dr (8358),1,INS,0,44.786115,-63.686426
BS1097,7385,Ochterloney St Before Pine St (7385),1,INS,0,44.669513,-63.565111
BS1098,7386,Ochterloney St After Irishtown Rd (7386),1,INS,1,44.669265,-63.565266
BS11,8909,Lakeview Shopping Centre (8909),1,INS,0,44.744135,-63.283219
BS110,7297,Sackville Dr Before Beaver Bank Rd (7297),1,INS,0,44.775657,-63.694954
BS1100,7388,Ochterloney St Before King St (7388),1,INS,0,44.666717,-63.568367
BS1101,7389,Ochterloney St Before Wentworth St (7389),1,INS,0,44.667567,-63.56735
BS1102,7390,Old Sambro Rd After Sussex St (7390),1,INS,1,44.610471,-63.623927
BS1103,7391,Old Sambro Rd Before Civic 120 (7391),1,INS,0,44.613912,-63.622777
BS1104,7392,Old Sambro Rd At Civic 143 (7392),0,INS,0,44.612691,-63.62406
BS1105,7393,Old Sambro Rd Before Sussex St (7393),0,INS,0,44.610132,-63.624084
BS1107,7395,Osborne St After Kelly St (7395),1,INS,0,44.631745,-63.627889
BS1108,7396,Osborne St Before Sunset Ave (7396),1,INS,1,44.63159,-63.62783
BS1109,7397,Osborne St Before Marriott St (7397),1,INS,0,44.633313,-63.626022
BS111,8924,Hwy 7 Before O'Hearn Ln (8924),0,INS,0,44.721243,-63.408544
BS1110,7398,Otago Dr Before Poplar Dr (7398),1,INS,0,44.672562,-63.498824
BS1111,9027,Parkland Dr Opposite Civic 680 (9027),1,INS,0,44.676728,-63.677759
BS1114,8269,Shore Rd Before Shoreview Dr (8269),1,INS,0,44.604519,-63.477855
BS1115,8270,Shore Rd After Oceanlea Dr (8270),1,INS,1,44.606357,-63.482951
BS1116,8271,Shore Rd After Romkey Dr (8271),1,INS,1,44.60368,-63.474051
BS1117,8327,Spring Garden Rd After Queen St (8327),1,INS,1,44.643419,-63.575389
BS1119,8329,Spring Garden Rd Before Carlton St (8329),1,INS,1,44.640981,-63.584789
BS112,8925,Hwy 7 At Civic 2403 (8925),0,INS,0,44.722302,-63.415413
BS1120,8330,Spring Garden Rd Before Dresden Row (8330),1,INS,1,44.642917,-63.577575
BS1121,8331,Spring Garden Rd Before Queen St (8331),1,INS,1,44.64342,-63.575688
BS1122,8332,Spring Garden Rd Before Robie St (8332),1,INS,1,44.640542,-63.586501
BS1123,8333,Spring Garden Rd Before South Park St (8333),1,INS,1,44.642179,-63.579988
BS1124,8334,Spring Garden Rd Before South Park St (8334),1,INS,1,44.642435,-63.579394
BS1125,8335,Spring Garden Rd Before Summer St (8335),1,INS,1,44.64145,-63.583111
BS1126,8336,Spring Garden Rd After Dresden Row (8336),1,INS,1,44.642902,-63.577357
BS1127,8337,Spring Garden Rd After Summer St (8337),1,INS,1,44.641384,-63.582909
BS1128,8338,Spring Garden Rd Before Barrington St (8338),1,INS,0,44.644008,-63.573208
BS113,8926,Upper Partridge River Rd Before Civic 103 (8926),0,INS,0,44.72597,-63.41936
BS1130,8340,Springfield Ave After Sackville Dr (8340),0,INS,0,44.799448,-63.737432
BS1131,8341,Springfield Ave Before Sackville Dr (8341),0,INS,0,44.799411,-63.737392
BS1132,8342,Springfield Ave After Elcona Ave (8342),0,INS,0,44.797038,-63.739465
BS1133,8343,Springvale Ave Before Winter St (8343),0,INS,0,44.644759,-63.637283
BS1134,8344,Springvale Ave Before Joseph Howe Dr (8344),1,INS,0,44.646741,-63.63071
BS1135,8345,Springvale Ave After Joseph Howe Dr (8345),0,INS,0,44.646932,-63.630479
BS1136,8346,Springvale Ave Before Arlington Ave (8346),0,INS,0,44.646495,-63.632383
BS1137,8347,Springvale Ave After Winter St (8347),0,INS,0,44.645753,-63.635184
BS1138,8348,Springvale Ave Before Winter St (8348),0,INS,0,44.64572,-63.635141
BS1139,8349,St Pauls Ave Before Hebridean Dr (8349),0,INS,0,44.571057,-63.56199
BS114,8927,Brooks Dr Before Civic 362 (8927),0,INS,0,44.728347,-63.421182
BS1141,8351,Starboard Dr After Brigadier Ct (8351),1,INS,0,44.697515,-63.666957
BS1142,8352,Starboard Dr Before Larry Uteck Blvd (8352),1,INS,0,44.697531,-63.666815
BS1143,8353,Stokil Dr After Beaver Bank Rd (8353),1,INS,0,44.78982,-63.690651
BS1147,8564,Windsor St Before London St (8564),1,INS,0,44.655088,-63.604667
BS1148,8565,Windsor St Before Maxwell Ave (8565),1,INS,0,44.66009,-63.612882
BS1149,8566,Windsor St At North St (8566),1,INS,1,44.652295,-63.598566
BS115,8928,Brooks Dr At Civic 254 (8928),0,INS,0,44.726758,-63.426822
BS1153,8570,Windsor St Opposite Connolly St (8570),1,INS,0,44.660384,-63.618641
BS1154,8571,Windsor St Before Cork St (8571),1,INS,0,44.655793,-63.605782
BS1155,8572,Windsor St Opposite London St (8572),1,INS,1,44.655001,-63.604337
BS1156,8573,Windsor St Before Hawk Terr (8573),1,INS,0,44.658578,-63.610041
BS1158,8575,Windward Ave After Lea St (8575),1,INS,0,44.682202,-63.511595
BS1159,8576,Windward Ave Before Lucien Dr (8576),1,INS,0,44.682097,-63.51046
BS116,8929,Brooks Dr At East Preston Rec Centre (8929),1,INS,0,44.719271,-63.433652
BS1160,8577,Winter St Before Piers Ave (8577),0,INS,0,44.644459,-63.634811
BS1161,8578,Osborne St Before Sullivan Terr (8578),1,INS,0,44.63581,-63.622499
BS1162,8579,Osborne St After Sullivan Terr (8579),0,INS,0,44.635851,-63.622543
BS1163,8580,Woodland Ave After Clarke St (8580),1,INS,0,44.679738,-63.577006
BS1164,8581,Woodland Ave After Laurier St (8581),1,INS,0,44.681747,-63.574551
BS1165,8582,Woodland Ave After Laurier St (8582),1,INS,0,44.682069,-63.574089
BS1166,8583,Woodland Ave After Pine Hill Rd (8583),1,INS,0,44.680716,-63.575828
BS1167,8584,Woodland Ave After Sheridan St (8584),1,INS,0,44.679771,-63.577006
BS1169,8586,Woodland Ave Before Frederick St (8586),1,INS,0,44.680619,-63.575878
BS117,8930,Hwy 7 After Upper Governor St (8930),1,INS,0,44.715424,-63.434541
BS1170,8181,Robie St After North St (8181),1,INS,1,44.654941,-63.595147
BS1171,8182,Robie St After May St (8182),1,INS,0,44.656048,-63.596849
BS1172,8183,Robie St After Pepperell St (8183),1,INS,1,44.646189,-63.589981
BS1173,8184,Robie St After Quinpool Rd (8184),1,INS,1,44.647944,-63.590661
BS1174,8185,Robie St After Spring Garden Rd (8185),1,INS,1,44.640822,-63.587029
BS1175,8186,Robie St After Coburg Rd (8186),1,INS,1,44.639735,-63.586654
BS1176,6630,Ellenvale Ave After Anderson St (6630),1,INS,0,44.677478,-63.519892
BS1177,6288,Bedford Hwy After Watervista Ln (6288),1,INS,1,44.679053,-63.650784
BS1178,6289,Bedford Hwy Before Bayview Rd (6289),0,INS,0,44.665427,-63.635547
BS1179,6290,Bedford Hwy Before Southgate Dr (6290),0,INS,0,44.710702,-63.670745
BS118,8931,Hwy 7 At Civic 1799 (8931),0,INS,0,44.710193,-63.439369
BS1180,6291,Bell Rd After Robie St (6291),1,INS,0,44.646979,-63.588754
BS1181,6292,Belle Vista Dr After Woodlawn Rd (6292),1,INS,0,44.677299,-63.527095
BS1182,6293,Belle Vista Dr At Civic 35 (6293),0,INS,0,44.6803,-63.515169
BS1183,6294,Belle Vista Dr After Spring Ave (6294),1,INS,0,44.678746,-63.517847
BS1185,8015,Main Rd Opposite Civic 1341 (8015),0,INS,1,44.616998,-63.500418
BS1186,8016,Pleasant St Before Portland St (8016),1,INS,0,44.667888,-63.558637
BS1187,8017,Pleasant St Before Mt Hope Ave (8017),1,INS,0,44.65223,-63.547635
BS1188,8018,Main Rd After Harvard Dr (8018),1,INS,0,44.629728,-63.519489
BS1189,8019,Main Rd After Albacore Pl (8019),1,INS,0,44.63179,-63.521628
BS119,8932,Ross Rd After Hwy 7 (8932),0,INS,0,44.702977,-63.46447
BS1192,7022,Larry Uteck Blvd Before Abbington Ave (7022),1,INS,0,44.705197,-63.706499
BS1193,7023,Kearney Lake Rd After Wedgewood Ave (7023),0,INS,0,44.681361,-63.667465
BS1194,7024,Kearney Lake Rd Before Castle Hill Dr (7024),1,INS,0,44.683049,-63.670671
BS1196,7027,Larry Uteck Blvd Before Belle St (7027),1,INS,0,44.705501,-63.707048
BS1197,7028,Kearney Lake Rd Opposite Civic 83 (7028),1,INS,0,44.682981,-63.670769
BS1199,7030,Kearney Lake Rd Before Hamshaw Dr (7030),0,INS,0,44.688068,-63.682959
BS12,8910,Hwy 7 Before Loriann Dr (8910),0,INS,0,44.746885,-63.29262
BS120,8933,Ross Rd After Salmon River Dr (8933),0,INS,0,44.700668,-63.461201
BS1200,7031,Kearney Lake Rd Opposite Civic 387 (7031),0,INS,0,44.696977,-63.696467
BS1202,7119,Lakelands Blvd After St Margarets Bay Rd (7119),0,INS,1,44.636452,-63.669104
BS1203,7120,Lakelands Blvd Before St Margarets Bay Rd (7120),0,INS,0,44.636362,-63.669348
BS1204,7121,Lancaster Dr Before Dragonfly Ln (7121),0,INS,0,44.565915,-63.561902
BS1205,7122,Lancaster Dr After Ketch Harbour Rd (7122),0,INS,0,44.565055,-63.563688
BS121,8934,Ross Rd At Civic 163 (8934),0,INS,0,44.695906,-63.458712
BS1219,7045,Kempt Rd After Lady Hammond Rd (7045),0,INS,0,44.66303,-63.620171
BS122,8935,Ross Rd Before Glendale Dr (8935),0,INS,0,44.691199,-63.455748
BS1221,7047,Kencrest Ave Before Newbery St (7047),1,INS,0,44.672871,-63.611027
BS1222,7048,Kencrest Ave At Newbery St (7048),1,INS,0,44.673325,-63.61309
BS1223,7049,Kencrest Ave After Novalea Dr (7049),1,INS,0,44.67343,-63.614523
BS1224,7050,Kencrest Ave Before Glebe St (7050),1,INS,0,44.67255,-63.609625
BS1225,7114,Lake Major Rd Before Old German Rd (7114),0,INS,0,44.711541,-63.467542
BS123,8936,Ross Rd Before Brookside Ave (8936),0,INS,0,44.687342,-63.453631
BS1230,8659,Commodore Dr After Lamont Terr (8659),1,INS,1,44.700277,-63.566398
BS1232,8699,Pratt and Whitney Dr Before Civic 189 (8699),0,INS,0,44.860913,-63.543408
BS1233,9011,Barnes Dr After Baldwin Dr (9011),0,INS,0,44.873721,-63.527213
BS1234,9013,Barnes Dr At Civic 677 (9013),0,INS,0,44.875699,-63.52519
BS1235,9014,Barnes Dr At Civic 619 (9014),0,INS,0,44.878547,-63.522362
BS1236,8696,Barnes Dr At Civic 573 (8696),1,INS,0,44.881436,-63.519517
BS1237,8695,Silver Dart Dr At Halifax Airport (8695),1,INS,1,44.885841,-63.515613
BS1238,8697,Barnes Dr After Red Wing Dr (8697),0,INS,0,44.879273,-63.521724
BS1239,9015,Barnes Dr Opposite Civic 675 (9015),0,INS,0,44.875635,-63.525344
BS124,8937,Ross Rd After Greenvale Cr (8937),0,INS,0,44.684696,-63.453661
BS1240,9012,Barnes Dr Before Baldwin Dr (9012),0,INS,0,44.87345,-63.527534
BS1242,8030,Fall River Park and Ride (8030),1,INS,1,44.80296,-63.597191
BS1244,7618,Sheldrake Lake Park and Ride (7618),1,INS,1,44.673047,-63.782197
BS1247,7601,Bridge Terminal Bay 1 (7601),1,INS,1,44.671056,-63.57511
BS1248,7602,Bridge Terminal Bay 2 (7602),1,INS,1,44.670952,-63.574918
BS1249,7603,Bridge Terminal Bay 3 (7603),1,INS,0,44.670843,-63.574726
BS125,8938,Cole Harbour Rd At Old Lawrencetown Rd (8938),0,INS,0,44.682414,-63.454328
BS1250,8637,Penhorn Terminal Bay 9 (8637),1,INS,1,44.670297,-63.53876
BS1251,8638,Macdonald Bridge Exit Ramp (8638),0,INS,1,44.658453,-63.589913
BS126,8939,Cole Harbour Rd Before Bisset Rd (8939),1,INS,0,44.672535,-63.476686
BS1266,8266,Sea King Dr Before Ernest Ave (8266),1,INS,0,44.685965,-63.575528
BS1267,8657,Finnian Row Before Lamont Terr (8657),1,INS,0,44.696903,-63.566367
BS1269,8525,Windmill Rd Before Jamieson St (8525),1,INS,1,44.670771,-63.584115
BS127,8709,Beaver Bank Rd After Glendale Dr (8709),0,INS,0,44.783045,-63.691603
BS1270,8526,Windmill Rd Before Nivens Ave (8526),1,INS,0,44.676388,-63.590982
BS1271,8527,Windmill Rd After Waddell Ave (8527),1,INS,0,44.687185,-63.599109
BS1272,8528,Windmill Rd Before Ralston Ave (8528),1,INS,0,44.700516,-63.606724
BS1273,8529,Windmill Rd Before Sunnydale Ave (8529),1,INS,0,44.678089,-63.592772
BS1274,8530,Windmill Rd Before Victoria Rd (8530),1,INS,0,44.694805,-63.600654
BS1275,8531,Windmill Rd Before Wallace St (8531),1,INS,0,44.674545,-63.590167
BS1276,8532,Windmill Rd Before Wright Ave Bay 2 (8532),1,INS,1,44.698737,-63.605693
BS1277,8533,Windmill Rd After Akerley Blvd (8533),1,INS,1,44.703236,-63.6115
BS1278,7604,Bridge Terminal Bay 4 (7604),1,INS,0,44.670672,-63.574428
BS1279,7605,Bridge Terminal Bay 5 (7605),1,INS,0,44.670564,-63.574201
BS128,8710,Beaver Bank Rd After Stokil Dr (8710),1,INS,0,44.791111,-63.692258
BS1280,7606,Bridge Terminal Bay 6 (7606),1,INS,1,44.670422,-63.573953
BS1281,7607,Bridge Terminal Bay 7 (7607),1,INS,0,44.670332,-63.57378
BS1284,8806,Walter Havill Dr Before Civic 201 (8806),1,INS,0,44.635439,-63.636848
BS1285,8807,Ragged Lake Blvd After Prospect Rd (8807),0,INS,0,44.627551,-63.665616
BS1288,8809,Walter Havill Dr After Dunbrack St (8809),1,INS,0,44.635327,-63.637067
BS1289,8810,Walter Havill Dr At Civic 50 (8810),1,INS,0,44.635079,-63.635021
BS129,8711,Beaver Bank Rd After Windgate Dr (8711),1,INS,0,44.796847,-63.689776
BS13,8911,Hwy 7 After Cove Rd (8911),0,INS,0,44.747051,-63.300272
BS130,8712,Beaver Bank Rd After Woodbine Dr (8712),1,INS,0,44.799152,-63.688306
BS1304,8816,Edgehill Rd After Quarry Rd (8816),1,INS,0,44.636016,-63.630913
BS1305,8800,Stonehaven Rd Before Alton Dr (8800),0,INS,0,44.635144,-63.629615
BS1306,8801,Alton Dr Before Kelly St (8801),0,INS,0,44.634397,-63.629299
BS1307,9073,Kelly St Before Halef Ct (9073),1,INS,0,44.633436,-63.629016
BS1308,8802,Walter Havill Dr After Osborne St (8802),1,INS,0,44.631917,-63.629649
BS1309,8803,Walter Havill Dr After Ridgestone Ct (8803),1,INS,0,44.632067,-63.631091
BS131,8713,Beaver Bank Rd Before Welkin Dr (8713),0,INS,0,44.801877,-63.688201
BS1310,8804,Walter Havill Dr Before Ridgepark Ln (8804),1,INS,0,44.633603,-63.632675
BS1311,8805,Walter Havill Dr After Civic 129 (8805),0,INS,0,44.634977,-63.634082
BS1312,8811,Walter Havill Dr Before Civic 76 (8811),1,INS,0,44.633585,-63.632751
BS1313,8812,Walter Havill Dr Before Ridgestone Ct (8812),0,INS,0,44.632018,-63.631954
BS1314,8813,Walter Havill Dr Before Osborne St (8813),0,INS,0,44.631926,-63.62978
BS132,8714,Beaver Bank Rd Before Majestic Ave (8714),1,INS,0,44.806878,-63.688149
BS1324,8841,Baker Dr After Norm Newman Dr (8841),1,INS,0,44.667415,-63.531079
BS1325,8842,Baker Dr After Coldstream Run (8842),1,INS,0,44.66546,-63.529917
BS1326,8843,Baker Dr After Freshwater Tr (8843),1,INS,0,44.663168,-63.529915
BS1328,8845,Baker Dr At Civic 220 (8845),1,INS,0,44.658552,-63.530052
BS1329,8846,Baker Dr After Basswood Run (8846),1,INS,0,44.655792,-63.529273
BS133,8715,Beaver Bank Rd At Civic 619 (8715),1,INS,0,44.813856,-63.68613
BS1330,8847,Baker Dr Before Basswood Run (8847),1,INS,0,44.655571,-63.529257
BS1331,8848,Baker Dr Opposite Civic 220 (8848),1,INS,0,44.658276,-63.529533
BS1332,9067,Baker Dr After Lindenwood Terr (9067),1,INS,0,44.66169,-63.52997
BS1333,8850,Baker Dr Before Freshwater Tr (8850),1,INS,0,44.663517,-63.529754
BS1334,8851,Baker Dr After Coldstream Run (8851),1,INS,0,44.666148,-63.530244
BS1335,8852,Baker Dr Before Norm Newman Dr (8852),1,INS,0,44.668307,-63.531326
BS134,8716,Beaver Bank Rd Before Pinehaven Dr (8716),1,INS,0,44.817587,-63.684427
BS1342,8853,Commodore Dr After Countryview Dr (8853),1,INS,0,44.700508,-63.565717
BS1344,8855,Finlay Dr After Shubie Dr (8855),1,INS,0,44.70779,-63.566271
BS1345,8819,Lower Water St Before Bishop St (8819),1,INS,0,44.643227,-63.569227
BS1346,8821,Lower Water St Before Sackville St (8821),1,INS,0,44.646587,-63.570981
BS1347,8822,Hollis St Before Prince St (8822),1,INS,0,44.647683,-63.572906
BS1349,8824,Hollis St Before Bishop St (8824),1,INS,0,44.64405,-63.571038
BS135,8717,Beaver Bank Rd After Grove Ave (8717),0,INS,0,44.821575,-63.681238
BS1350,8825,Hollis St Before Morris St (8825),1,INS,0,44.642919,-63.570467
BS1351,6231,Bluewater Rd Before Topsail Ct (6231),0,INS,0,44.722924,-63.709735
BS1353,6971,Innovation Dr Before Hammonds Plains Rd (6971),1,INS,0,44.725258,-63.695761
BS1356,7217,Bluewater Rd At Civic 217 (7217),0,INS,0,44.720039,-63.71424
BS1357,8199,Damascus Rd After Verdi Dr (8199),1,INS,0,44.750009,-63.640804
BS1358,8200,Damascus Rd Before Verdi Dr (8200),1,INS,0,44.750137,-63.640375
BS136,8718,Beaver Bank Rd After Mayflower Ave (8718),0,INS,0,44.824378,-63.680671
BS1360,8692,Parkland Dr Opposite Castlepark Grv (8692),1,INS,0,44.681202,-63.678224
BS1364,8891,Mt Hope Ave After Estates Rd (8891),1,INS,0,44.655733,-63.543149
BS1365,8893,Mt Hope Ave After Neptune Cr (8893),1,INS,0,44.656804,-63.541041
BS1366,8892,Mt Hope Ave Before Neptune Cr (8892),1,INS,0,44.657144,-63.540575
BS1367,8889,Acadia St After Ragus Rd (8889),0,INS,0,44.656984,-63.546001
BS1369,8523,Windmill Rd Before Elmwood Ave (8523),1,INS,0,44.672673,-63.588778
BS137,8719,Beaver Bank Rd Before Meadow Dr (8719),0,INS,0,44.83064,-63.680978
BS1370,8524,Windmill Rd Before Henry St (8524),1,INS,0,44.671666,-63.58697
BS1372,8890,Acadia St Before Pleasant St (8890),0,INS,0,44.656203,-63.548277
BS1375,8878,Larry Uteck Blvd At Civic 630 (8878),1,INS,0,44.700621,-63.682866
BS1376,8879,Larry Uteck Blvd Before Southgate Dr (8879),1,INS,0,44.700811,-63.679217
BS1377,8880,Larry Uteck Blvd At Civic 420 (8880),1,INS,1,44.701995,-63.675362
BS1378,8881,Larry Uteck Blvd At Civic 290 (8881),1,INS,0,44.701598,-63.671147
BS1379,8882,Larry Uteck Blvd After Jacob Ln (8882),1,INS,0,44.699439,-63.667886
BS1380,8883,University Ave After Robie St (8883),1,INS,1,44.638196,-63.584975
