object_id,fiscal_year,fiscal_year_start,nsbi_sector,nsbi_county,county_is_geographic,deal_type,account_name,place_name,postalcode,nsbi_financial_contribution,has_contribution,latitude,longitude,is_mappable,in_ns_bounds
3411,2022-2023,2022,Agri-food,Kings,1,EDP2,McConnell Gordon Estates Limited,Gaspereau,B4P 2R1,12500.00,1,44.99426948,-64.31280717,1,1
3412,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP2,Obsessive Analytics Consulting Incorporated,Hammonds Plains,B3Z 1J4,10000.00,1,44.71094079,-63.82788783,1,1
3413,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Reftek Systems Inc.,Dartmouth,B3B 1T8,4007.27,1,44.69449851,-63.58665683,1,1
3414,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Master's Dental Lab Limited,Halifax,B3M 2K6,4800.00,1,44.67822521,-63.65053891,1,1
3415,2022-2023,2022,Business Services,Halifax,1,EDP1,True North Fabrication Limited,Halifax,B3M 4S9,800.00,1,44.6701661,-63.66842028,1,1
3416,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Prosaris Solutions Ltd.,Bedford,B4B 1K5,3337.50,1,44.72376338,-63.71198371,1,1
3417,2022-2023,2022,ICT (includes Digital Media),Halifax,1,PIVP,Krava Inc.,Halifax,B3M 1P5,15000.00,1,44.66941939,-63.6427973,1,1
3418,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Vanity Fashions Limited,Dartmouth,B3B 1Z6,2140.00,1,44.71558809,-63.58313877,1,1
3419,2022-2023,2022,Energy,Pictou,1,EDP1,Stark International Inc.,New Glasgow,B2H 2T3,2251.01,1,45.58813181,-62.64424777,1,1
3420,2022-2023,2022,Other,Hants,1,EDP2,3317068 Nova Scotia Limited,Falmouth,B0P 1L0,9250.00,1,45.00024142,-64.18302647,1,1
3421,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Reftek Systems Inc.,Dartmouth,B3B 1T8,2600.00,1,44.69449851,-63.58665683,1,1
3422,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP2,Maritime Paper Products GP Limited,Dartmouth,B3B 1C7,15000.00,1,44.70284249,-63.60225152,1,1
3423,2022-2023,2022,Agri-food,Antigonish,1,EDP3,Peace By Chocolate Inc.,Antigonish,B2G 2G8,14573.79,1,45.653916,-61.99325502,1,1
3424,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Charcoal Marketing Incorporated,Halifax,B3L 1A4,1825.00,1,44.64562141,-63.59703639,1,1
3425,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,A.C. Dispensing Equipment Incorporated,Lower Sackville,B4C 4H2,10445.00,1,44.75770791,-63.65241043,1,1
3426,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,4050.00,1,44.65213499,-63.58185232,1,1
3427,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Deep Vision Inc.,Dartmouth,B2Y 4P5,1400.00,1,44.66628821,-63.56918936,1,1
3428,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Erebor Management Ltd.,Hubley,B3Z 1A7,2750.00,1,44.6640709,-63.79258854,1,1
3429,2022-2023,2022,Energy,Halifax,1,PIVP,Eosense Inc.,Dartmouth,B3B 1S1,15000.00,1,44.69978841,-63.59398068,1,1
3430,2022-2023,2022,Advanced Manufacturing,Pictou,1,EDP1,Aqua Production Systems Incorporated,Union Centre,B0K 2A0,1400.00,1,45.530022,-62.75507203,1,1
3431,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Allswater Marine Consultants Ltd.,Halifax,B4A 1B9,2600.00,1,44.71961069,-63.67227948,1,1
3432,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Dormie Golf Workshop Inc.,Halifax,B3K 5A5,3450.00,1,44.66468421,-63.6195485,1,1
3433,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Inventive Marine Products Limited,Bedford,B4B 1H1,4400.00,1,44.71913598,-63.71528551,1,1
3434,2022-2023,2022,Finance & Insurance,Halifax,1,EDP2,East Bay Tech Lab Inc.,Halifax,B3H 4B5,2500.00,1,44.63933741,-63.5994948,1,1
3435,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,RBR Atlantic Instrumentation Ltd.,Dartmouth,B2Y 4T5,2550.00,1,44.66075972,-63.5564813,1,1
3436,2022-2023,2022,Advanced Manufacturing,Hants,1,PIVP,Nu-Air Ventilation Systems Incorporated,Windsor,B0N 2T0,25000.00,1,44.98943099,-64.10510302,1,1
3437,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Sensor Technology Ltd.,Dartmouth,B2Y 4T5,4100.00,1,44.66275222,-63.5568393,1,1
3438,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Nerds With Needles,Eastern Passage,B3G 1P3,1401.25,1,44.61630151,-63.46343774,1,1
3439,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,WarrierTech Inc.,Bedford,B4B 0H8,2850.00,1,44.72112451,-63.70527501,1,1
3440,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Axtion Independence Mobility Inc.,Halifax,B3J 1B6,1745.53,1,44.64146629,-63.57312089,1,1
3441,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Boondoc Technologies Incorporated,Halifax,B3K 4X5,4100.00,1,44.66215572,-63.61043168,1,1
3442,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Greenii Inc.,Halifax,B3M 3M9,2400.00,1,44.66055231,-63.65502851,1,1
3443,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,FoodByte Inc.,Halifax,B3J 3K5,6700.00,1,44.6443969,-63.57215152,1,1
3444,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Master Merchant Systems Software Limited,Dartmouth,B3B 1T5,16807.50,1,44.69804359,-63.58181301,1,1
3445,2022-2023,2022,Business Services,Halifax,1,EDP1,Sea Change Colab Consulting Inc.,Halifax,B3K 2M9,4000.00,1,44.66429101,-63.61096401,1,1
3446,2022-2023,2022,Engineering & Professional,Halifax,1,EDP3,Enginuity Inc.,Halifax,B3P 1M1,10985.42,1,44.61831518,-63.61448139,1,1
3447,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Mattatall Signs Limited,Dartmouth,B3B 1L3,1025.00,1,44.7003593,-63.588484,1,1
3448,2022-2023,2022,Agri-food,Halifax,1,EDP1,Cana Packing Inc.,Halifax,B3K 4P6,2276.09,1,44.65916229,-63.60099633,1,1
3449,2022-2023,2022,Agri-food,Halifax,1,EDP1,Renegade Nutrition Inc.,Halifax,B3P 2E1,4650.00,1,44.63097709,-63.62140543,1,1
3450,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,MichNat Fashion House,Dartmouth,B2W 6P9,3850.00,1,44.66662131,-63.50701601,1,1
3451,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Ashored Inc.,Bedford,B4A 2T3,2850.00,1,44.7371875,-63.64741339,1,1
3452,2022-2023,2022,Fish & Seafood Processing,Cape Breton,1,IRP,Louisbourg Seafoods Limited,Louisbourg,B1S 1A2,1207050.00,1,45.91865401,-59.97097001,1,1
3453,2022-2023,2022,Advanced Manufacturing,Halifax,1,IRP,Maritime Paper Products Limited Partnership,Dartmouth,B3B 1C7,563942.00,1,44.70284249,-63.60225152,1,1
3454,2022-2023,2022,Agri-food,Halifax,1,EDP1,Made With Local Snack Foods Inc.,Dartmouth,B2Y 1H1,4400.00,1,44.66512832,-63.56766938,1,1
3455,2022-2023,2022,Business Services,Halifax,1,EDP2,Atlantic Canada Business Network Ltd.,Halifax,B4A 1E4,10000.00,1,44.73170222,-63.65941988,1,1
3456,2022-2023,2022,Life Sciences,Cape Breton,1,EDP1,Talem Health Analytics Incorporated,Sydney,B1R 1V2,4100.00,1,46.11282398,-60.23300699,1,1
3457,2022-2023,2022,Business Services,Halifax,1,EDP1,Fit First Holdings Inc.,Dartmouth,B3B 0A1,1037.50,1,44.71037061,-63.58494767,1,1
3458,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP2,WarrierTech Inc.,Bedford,B4B 0H8,25063.50,1,44.72112451,-63.70527501,1,1
3459,2022-2023,2022,Advanced Manufacturing,Guysborough,1,EDP1,The Soap Company Of Nova Scotia (SCONS) Ltd.,Sherbrooke,B0J 3C0,1900.00,1,45.12130074,-61.93941412,1,1
3460,2022-2023,2022,Business Services,Inverness,1,EDP2,1250657 BC Ltd.,Port Hood,B0E 2W0,8500.00,1,46.02414802,-61.52020999,1,1
3461,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP2,Sevaen Workwear Limited,Dartmouth,B3B 1L2,12500.00,1,44.7051481,-63.5933217,1,1
3462,2022-2023,2022,Business Services,Halifax,1,EDP2,Career Story Project Inc.,Halifax,B3M 1Z8,9850.00,1,44.67988198,-63.66162616,1,1
3463,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Sealand Building Group Inc.,Lower Sackville,B4C 0A7,2743.75,1,44.75996448,-63.65077947,1,1
3464,2022-2023,2022,Business Services,Halifax,1,EDP1,Focal Research Consultants Limited,Halifax,B3L 2C2,6283.91,1,44.65543209,-63.62736094,1,1
3465,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Vanity Fashions Limited,Dartmouth,B3B 1Z6,4000.00,1,44.71558809,-63.58313877,1,1
3466,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Senda Technologies Fisheries,Dartmouth,B2Y 4T5,4300.00,1,44.66075972,-63.5564813,1,1
3467,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Reftek Systems Inc.,Dartmouth,B3B 1T8,4494.99,1,44.69449851,-63.58665683,1,1
3468,2022-2023,2022,Other,Lunenburg,1,EDP1,Nanotech Eco Solutions Cdn Inc.,Chester,B0J 1J0,3900.00,1,44.58819201,-64.26937801,1,1
3469,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP2,Food For Thought Software Solutions Limited,Halifax,B3N 1J9,17500.00,1,44.63940208,-63.62682048,1,1
3470,2022-2023,2022,Other,Halifax,1,EDP1,Fumes Rolling Papers Inc.,Dartmouth,B2V 1B9,3705.50,1,44.6530697,-63.48487387,1,1
3471,2022-2023,2022,ICT (includes Digital Media),Halifax,1,PIVP,Rimot.IO Inc.,Dartmouth,B2Y 4M9,15000.00,1,44.661197,-63.54252116,1,1
3472,2022-2023,2022,Business Services,Halifax,1,EDP1,Big Leap Leadership Inc.,Bedford,B4B 0T2,3075.00,1,44.70741662,-63.70460982,1,1
3473,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,Beaumount Cabinets & Milwork,Dartmouth,B3B 1R3,750000.00,1,44.715102,-63.595032,1,1
3474,2023-2024,2023,Advanced Manufacturing,Cape Breton,1,IRP,Copol International Ltd.,North Sydney,B2A 3M4,175000.00,1,46.228734,-60.245932,1,1
3475,2023-2024,2023,Advanced Manufacturing,Cape Breton,1,IRP,Cape Breton Beverages Limited,Sydney,B1P 6R7,141950.00,1,46.121236,-60.199421,1,1
3476,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,EASTCUT WOOD Building solutions INC.,Dartmouth,B3B OB1,1769600.00,1,44.710114,-63.580992,1,1
3477,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,Dartmouth Metals and Bottle Limited,Dartmouth,B3B 1H9,387038.00,1,44.704514,-63.606173,1,1
3478,2023-2024,2023,Advanced Manufacturing,Cumberland,1,IRP,Emmerson Packaging Limited,Amherst,B4H 4S7,638366.00,1,45.816512,-64.22675,1,1
3479,2023-2024,2023,Agrifood Technology,Cumberland,1,IRP,Floyd Dickie & Sons Ltd,River Philip,BoM 1V0,227675.00,1,45.670125,-63.90232,1,1
3480,2023-2024,2023,Advanced Manufacturing,Colchester,1,IRP,J & B Millen Farms Ltd,Great Village,B0M 1L0,1000000.00,1,45.399602,-63.556076,1,1
3481,2023-2024,2023,Agrifood Technology,Cape Breton,1,IRP,Island_ Folk_ Cider_ House,Sydney,B1P 6A8,79188.00,1,46.142635,-60.195799,1,1
3482,2023-2024,2023,Defence,Halifax,1,IRP,IMP Electronic Systems,Hammonds Plains,B3Z 1H7,921487.00,1,44.715927,-63.831822,1,1
3483,2023-2024,2023,Advanced Manufacturing,Inverness,1,IRP,Lake Shore Living Ltd,East Lake Ainslie,B0E 3M0,420845.00,1,46.11996,-61.138684,1,1
3484,2023-2024,2023,Agrifood Technology,Colchester,1,IRP,Maritime Gourmet Mushrooms Inc.,Great Village,B3M 3Y8,727900.00,1,45.431244,-63.594294,1,1
3485,2023-2024,2023,Agrifood Technology,Cumberland,1,IRP,Jost Vineyards Ltd,North Shore,B0K 1E0,250000.00,1,45.796399,-63.377189,1,1
3486,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,John Ross and Sons Limited,Halifax,B3S 1B3,1671752.00,1,44.645175,-63.67105,1,1
3487,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,Maritime Paper Products Limited Partnership,Dartmouth,B3B 1C7,3704525.00,1,44.702842,-63.602252,1,1
3488,2023-2024,2023,Advanced Manufacturing,Colchester,1,IRP,Maritime Truss - Roof Systems,Truro,B2N 6T8,412201.00,1,45.350095,-63.290566,1,1
3489,2023-2024,2023,Agrifood Technology,Halifax,1,IRP,Mezza Franchising Limited,Dartmouth,B3B 1Y2,1237955.00,1,44.694476,-63.580371,1,1
3490,2023-2024,2023,Agrifood Technology,Cumberland,1,IRP,Maritime Pride Eggs Inc,Amherst,B4H OA1,134125.00,1,45.817917,-64.228754,1,1
3491,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,Moulding Warehouse Limited,Hammonds Plains,B3Z 3Y3,908979.00,1,44.732861,-63.805978,1,1
3492,2023-2024,2023,Agrifood Technology,Kings,1,IRP,Ocean Crisp Apple Company Incorporated,Kentville,B4N 3Y3,2193750.00,1,45.067662,-64.551999,1,1
3493,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,Outdoor-Fit Exercise Systems,Dartmouth,B3B 1N7,485000.00,1,44.716937,-63.600525,1,1
3494,2023-2024,2023,Advanced Manufacturing,Halifax,1,IRP,RKO Steel Limited,Dartmouth,B3B 1S2,884625.00,1,44.69299,-63.590836,1,1
3495,2023-2024,2023,Food & Beverages ( including Seafood ),Digby,1,IRP,Sea Crest Fisheries Ltd.,Saulnierville,B0W 2Z0,117500.00,1,,,0,0
3496,2023-2024,2023,Agrifood Technology,Lunenburg,1,IRP,Saltbox Brewing Company,Mahone Bay,B0J 2E0,2187500.00,1,44.450739,-64.388571,1,1
3497,2023-2024,2023,Other,Halifax,1,IRP,The Allen Print,Dartmouth,B3B 1K8,300392.00,1,44.70745,-63.613369,1,1
3498,2023-2024,2023,Advanced Manufacturing,Pictou,1,IRP,Twin Rivers Park Limited,Pictou,B0K 1H0,101250.00,1,45.6542,-62.794789,1,1
3499,2023-2024,2023,Life Science,Halifax,1,venture capital,3D BioFibR,Halifax,B3H 0A8,400000.00,1,44.639642,-63.583069,1,1
3500,2023-2024,2023,Clean Technology,Cape Breton,1,venture capital,Alter Biota,Edwardsville,B2A 0A8,1500000.00,1,46.153997,-60.229707,1,1
3501,2023-2024,2023,Life Science,Halifax,1,venture capital,BlueLight Analytics Inc.,Halifax,B3L 2V1,500000.00,1,44.642553,-63.620699,1,1
3502,2023-2024,2023,ICT,Halifax,1,venture capital,Bright Breaks,Halifax,B3J 2V1,500000.00,1,44.65264,-63.574524,1,1
3503,2023-2024,2023,ICT,Cape Breton,1,venture capital,Click2Order,Sydney,B1P 4P6,99947.00,1,46.141044,-60.194945,1,1
3504,2023-2024,2023,Life Science,Halifax,1,venture capital,Hollo Medical Inc.,Halifax,B3M 4Y4,100000.00,1,44.698742,-63.66755,1,1
3505,2023-2024,2023,ICT,Halifax,1,venture capital,Frenter,Halifax,B3J 0J4,15000.00,1,44.648272,-63.571537,1,1
3506,2023-2024,2023,Finacial Services,Halifax,1,Payroll Rebate,Opus Fund Services (Canada) Limited,Halifax,B3J 3K9,779000.00,1,44.648531,-63.574547,1,1
3507,2023-2024,2023,ICT,Halifax,1,venture capital,Wellnify,Halifax,B3H 2B5,100000.00,1,44.638196,-63.599321,1,1
3508,2023-2024,2023,ICT/Oceans,Halifax,1,Payroll Rebate,Global Spatial Technology Solutions Inc.,Dartmouth,B2Y 4M9,664200.00,1,44.661197,-63.542521,1,1
3509,2023-2024,2023,ICT,Halifax,1,Payroll Rebate,Cognizant Technology Solutions Corporation,Halifax,B3L 0B7,20713600.00,1,44.644559,-63.618301,1,1
3510,2023-2024,2023,Finacial Services,Halifax,1,Payroll Rebate,Bank of Montreal,Halifax,B3J 0E7,2159640.00,1,44.646684,-63.575052,1,1
3511,2023-2024,2023,Clean Tech/Oceans,Halifax,1,Payroll Rebate,Oneka Technologies,Dartmouth,B2Y 4T5,691200.00,1,44.661539,-63.556562,1,1
3512,2023-2024,2023,ICT,Halifax,1,Payroll Rebate,Ness Canada Inc.,Dartmouth,B3B 1H7,680400.00,1,44.700841,-63.606215,1,1
3513,2023-2024,2023,ICT,province-wide,0,Payroll Rebate,"Arctic Wolf Networks Canada, Inc.",province-wide,B1A 3N6,2016000.00,1,46.179046,-59.970705,1,1
3514,2023-2024,2023,ICT,Halifax,1,Payroll Rebate,Virtual Hallway Inc.,Halifax,B3K 1B6,552300.00,1,44.651345,-63.586101,1,1
3515,2023-2024,2023,Clean Tech,Halifax,1,Payroll Rebate,NOVONIX Battery Testing Services Inc.,Dartmouth,B3B 1N9,3125741.00,1,44.716306,-63.603061,1,1
3516,2023-2024,2023,ICT,Halifax,1,EDP,10520136 Canada Limited,Dartmouth,B2W 4H6,1400.00,1,44.674526,-63.513817,1,1
3517,2023-2024,2023,ICT,Halifax,1,EDP,10520136 Canada Limited,Dartmouth,B2W 4H6,3900.00,1,44.674526,-63.513817,1,1
3518,2023-2024,2023,ICT,Halifax,1,EDP,10520136 Canada Limited,Dartmouth,B2W 4H6,4300.00,1,44.674526,-63.513817,1,1
3519,2023-2024,2023,ICT,Halifax,1,EDP,10520136 Canada Limited,Dartmouth,B2W 4H6,4800.00,1,44.674526,-63.513817,1,1
3520,2023-2024,2023,ICT,Halifax,1,EDP,10520136 Canada Limited,Dartmouth,B2W 4H6,1900.00,1,44.674526,-63.513817,1,1
3521,2023-2024,2023,Clean Technology,Halifax,1,EDP,13970710 Canada Inc.,Dartmouth,B2W 4L3,4800.00,1,44.67311,-63.499088,1,1
3522,2023-2024,2023,Other,Inverness,1,EDP,1250657 BC Ltd.,Port Hood,B0E 2W0,2200.00,1,46.012597,-61.497633,1,1
3523,2023-2024,2023,Other,Halifax,1,EDP,2030097 Ontario Inc.,Bedford,B4B 0S9,1400.00,1,44.701689,-63.701434,1,1
3524,2023-2024,2023,Advanced Manufacturing,Halifax,1,EDP,1911741 Nova Scotia Limited,Lower Sackville,B4C 2N1,2080.00,1,44.753904,-63.66251,1,1
3525,2023-2024,2023,ICT,Halifax,1,EDP,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,3700.00,1,44.652135,-63.581852,1,1
3526,2023-2024,2023,ICT,Halifax,1,EDP,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,872.50,1,44.652135,-63.581852,1,1
3527,2023-2024,2023,ICT,Halifax,1,EDP,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,2569.00,1,44.652135,-63.581852,1,1
3528,2023-2024,2023,ICT,Halifax,1,EDP,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,2750.00,1,44.652135,-63.581852,1,1
3529,2023-2024,2023,ICT,Halifax,1,EDP,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,900.00,1,44.652135,-63.581852,1,1
3530,2023-2024,2023,ICT,Halifax,1,EDP,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,882.50,1,44.652135,-63.581852,1,1
3531,2023-2024,2023,ICT,Halifax,1,EDP,3032102 Nova Scotia Ltd.,Halifax,B3K 2Z8,3000.00,1,44.652135,-63.581852,1,1
3532,2023-2024,2023,ICT,Halifax,1,EDP,3043176 Nova Scotia Limited,Dartmouth,B3B 0K4,2600.00,1,44.708168,-63.606224,1,1
3533,2023-2024,2023,ICT,Halifax,1,EDP,3043176 Nova Scotia Limited,Dartmouth,B3B 0K4,3287.29,1,44.708168,-63.606224,1,1
3534,2023-2024,2023,Agrifood Technology,Pictou,1,EDP,3284906 Nova Scotia Limited,New Glasgow,B2H 2P5,3774.14,1,45.589105,-62.644575,1,1
3535,2023-2024,2023,Agrifood Technology,Halifax,1,EDP,3292607 Nova Scotia Limited,Halifax,B3N 3M3,11600.00,1,44.639508,-63.632869,1,1
3536,2023-2024,2023,Agrifood Technology,Halifax,1,EDP,3292607 Nova Scotia Limited,Halifax,B3N 3M3,3400.00,1,44.639508,-63.632869,1,1
3537,2023-2024,2023,Agrifood Technology,Pictou,1,EDP,3284906 Nova Scotia Limited,New Glasgow,B2H 2P5,4399.00,1,45.589105,-62.644575,1,1
3538,2023-2024,2023,Oceans Technology,Halifax,1,EDP,3310959 Nova Scotia Limited,Dartmouth,B3B 1C4,1605.00,1,44.700655,-63.602801,1,1
3539,2023-2024,2023,Oceans Technology,Halifax,1,EDP,3310959 Nova Scotia Limited,Dartmouth,B3B 1C4,600.00,1,44.700655,-63.602801,1,1
3540,2023-2024,2023,Oceans Technology,Halifax,1,EDP,3310959 Nova Scotia Limited,Dartmouth,B3B 1C4,2900.00,1,44.700655,-63.602801,1,1
3541,2023-2024,2023,Oceans Technology,Halifax,1,EDP,3310959 Nova Scotia Limited,Dartmouth,B3B 1C4,1300.00,1,44.700655,-63.602801,1,1
3542,2023-2024,2023,ICT,Lunenburg,1,EDP,3316687 Nova Scotia Limited,Mahone Bay,B0J 2E0,1400.00,1,44.496858,-64.493463,1,1
3543,2023-2024,2023,ICT,Lunenburg,1,EDP,3316687 Nova Scotia Limited,Mahone Bay,B0J 2E0,1775.00,1,44.496858,-64.493463,1,1
3544,2023-2024,2023,ICT,Lunenburg,1,EDP,3316687 Nova Scotia Limited,Mahone Bay,B0J 2E0,1897.50,1,44.496858,-64.493463,1,1
3545,2023-2024,2023,Oceans Technology,Halifax,1,EDP,3310959 Nova Scotia Limited,Dartmouth,B3B 1C4,5250.00,1,44.700655,-63.602801,1,1
3546,2023-2024,2023,ICT,Lunenburg,1,EDP,3316687 Nova Scotia Limited,Mahone Bay,B0J 2E0,1850.00,1,44.496858,-64.493463,1,1
3547,2023-2024,2023,ICT,Lunenburg,1,EDP,3316687 Nova Scotia Limited,Mahone Bay,B0J 2E0,1650.00,1,44.496858,-64.493463,1,1
3548,2023-2024,2023,Life Sciences,Yarmouth,1,EDP,3316791 Nova Scotia Limited,Tusket,B0W 3M0,7400.00,1,43.872643,-65.969463,1,1
3549,2023-2024,2023,Other,Halifax,1,EDP,3333394 Nova Scotia Limited,Hammonds Plains,B4B 1M7,600.00,1,44.741835,-63.790571,1,1
3550,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,2200.00,1,44.665601,-63.480805,1,1
3551,2023-2024,2023,Other,Halifax,1,EDP,3333394 Nova Scotia Limited,Hammonds Plains,B4B 1M7,2650.00,1,44.741835,-63.790571,1,1
3552,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1200.00,1,44.665601,-63.480805,1,1
3553,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,3800.00,1,44.665601,-63.480805,1,1
3554,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1100.00,1,44.665601,-63.480805,1,1
3555,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,2657.00,1,44.665601,-63.480805,1,1
3556,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1943.00,1,44.665601,-63.480805,1,1
3557,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,2100.00,1,44.665601,-63.480805,1,1
3558,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1550.00,1,44.665601,-63.480805,1,1
3559,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,2600.00,1,44.665601,-63.480805,1,1
3560,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,700.00,1,44.665601,-63.480805,1,1
3561,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1300.00,1,44.665601,-63.480805,1,1
3562,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,700.00,1,44.665601,-63.480805,1,1
3563,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1800.00,1,44.665601,-63.480805,1,1
3564,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1800.00,1,44.665601,-63.480805,1,1
3565,2023-2024,2023,Financial Services,Halifax,1,EDP,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,1238.71,1,44.665601,-63.480805,1,1
3566,2023-2024,2023,ICT,Pictou,1,EDP,360Lab Inc.,Pictou,B2H 3B2,3157.94,1,45.586163,-62.64273,1,1
3567,2023-2024,2023,Life Sciences,Halifax,1,EDP,3DBioFibR Inc.,Halifax,B3H 0A8,3902.34,1,44.639642,-63.583069,1,1
3568,2023-2024,2023,ICT,Pictou,1,EDP,360Lab Inc.,New Glasgow,B2H 3B2,1800.00,1,45.586163,-62.64273,1,1
3569,2023-2024,2023,ICT,Pictou,1,EDP,360Lab Inc.,New Glasgow,B2H 3B2,900.00,1,45.586163,-62.64273,1,1
3570,2023-2024,2023,ICT,Pictou,1,EDP,360Lab Inc.,New Glasgow,B2H 3B2,1100.00,1,45.586163,-62.64273,1,1
3571,2023-2024,2023,Life Sciences,Halifax,1,EDP,3DBioFibR Inc.,Halifax,B3H 0A8,3125.00,1,44.639642,-63.583069,1,1
3572,2023-2024,2023,Financial Services,Halifax,1,EDP,4316005 Nova Scotia Limited,Halifax,B3P 1V5,1800.00,1,44.628822,-63.606289,1,1
3573,2023-2024,2023,Life Sciences,Halifax,1,EDP,3DBioFibR Inc.,Halifax,B3H 0A8,4412.00,1,44.639642,-63.583069,1,1
3574,2023-2024,2023,Life Sciences,Halifax,1,EDP,3DBioFibR Inc.,Halifax,B3H 0A8,4977.13,1,44.639642,-63.583069,1,1
3575,2023-2024,2023,Financial Services,Halifax,1,EDP,4316005 Nova Scotia Limited,Halifax,B3P 1V5,1000.00,1,44.628822,-63.606289,1,1
3576,2023-2024,2023,Financial Services,Halifax,1,EDP,4316005 Nova Scotia Limited,Halifax,B3P 1V5,800.00,1,44.628822,-63.606289,1,1
3577,2023-2024,2023,Financial Services,Halifax,1,EDP,4316005 Nova Scotia Limited,Halifax,B3P 1V5,2800.00,1,44.628822,-63.606289,1,1
3578,2023-2024,2023,Agrifood Technology,Kings,1,EDP,4318682 Nova Scotia Ltd.,Wolfville,B4P 1C9,4854.00,1,45.091837,-64.360235,1,1
