period,year,quarter,year_quarter_index,zone,facility,procedure,consult_median,consult_90th,consult_tail_gap,surgery_median,surgery_90th,surgery_tail_gap,surgery_target_days,consult_target_days,surgery_measured,surgery_breach,consult_measured,consult_breach
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Functional Endoscopic Sinus Surgery (FESS),,,,68,132,64,182,90,1,0,0,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Functional Endoscopic Sinus Surgery (FESS),,,,102,117,15,182,90,1,0,0,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Functional Endoscopic Sinus Surgery (FESS),,,,96,151,55,182,90,1,0,0,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Gallbladder Surgery,20,67,47,100,163,63,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Gallbladder Surgery,21,82,61,51,115,64,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Gallbladder Surgery,14,88,74,62,197,135,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Gallbladder Surgery,35,99,64,90,236,146,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Gallbladder Surgery,20,44,24,77,126,49,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Gallbladder Surgery,31,70,39,156,286,130,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Gallbladder Surgery,34,82,48,112,251,139,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Gallbladder Surgery,42,85,43,181,278,97,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Gallbladder Surgery,26,77,51,118,265,147,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,48,82,34,,,,182,90,0,0,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,58,182,124,,,,182,90,0,0,1,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,7,125,118,,,,182,90,0,0,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,31,74,43,,,,182,90,0,0,1,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,14,92,78,,,,182,90,0,0,1,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,27,29,2,,,,182,90,0,0,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,31,41,10,,,,182,90,0,0,1,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Gastrointestinal Tract Surgery - Laparoscopic,47,85,38,,,,182,90,0,0,1,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Hernia Repair (Adult),23,106,83,228,310,82,182,90,1,1,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Hernia Repair (Adult),20,311,291,76,300,224,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Hernia Repair (Adult),14,93,79,179,357,178,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Hernia Repair (Adult),24,118,94,225,293,68,182,90,1,1,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Hernia Repair (Adult),25,70,45,140,265,125,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Hernia Repair (Adult),52,106,54,244,377,133,182,90,1,1,1,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Hernia Repair (Adult),42,91,49,214,405,191,182,90,1,1,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Hernia Repair (Adult),50,139,89,216,474,258,182,90,1,1,1,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Hernia Repair (Adult),66,244,178,174,314,140,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,59,98,39,139,279,140,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,61,367,306,76,300,224,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,14,93,79,63,121,58,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,31,118,87,114,188,74,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,13,42,29,133,167,34,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,62,98,36,227,307,80,182,90,1,1,1,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,55,189,134,153,233,80,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,56,104,48,153,410,257,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Hernia Repair - Inguinal/Femoral,60,274,214,146,300,154,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,13,36,23,241,291,50,182,90,1,1,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,14,27,13,65,100,35,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,9,31,22,236,370,134,182,90,1,1,1,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,14,75,61,228,324,96,182,90,1,1,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,26,113,87,140,242,102,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,45,158,113,228,293,65,182,90,1,1,1,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,36,90,54,194,384,190,182,90,1,1,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,34,240,206,275,573,298,182,90,1,1,1,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Hernia Repair - Laparoscopic Inguinal Femoral,158,244,86,177,424,247,182,90,1,0,1,1
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),76,361,285,129,264,135,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),95,346,251,69,130,61,182,90,1,0,1,1
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),84,1006,922,89,148,59,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),304,1101,797,112,217,105,182,90,1,0,1,1
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),131,643,512,87,206,119,182,90,1,0,1,1
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),313,1023,710,182,335,153,182,90,1,0,1,1
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),70,406,336,113,215,102,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),160,195,35,94,165,71,182,90,1,0,1,1
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Hysterectomy (Cancer Not Suspected),108,538,430,120,181,61,182,90,1,0,1,1
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Hysteroscopy,36,189,153,54,118,64,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Hysteroscopy,29,154,125,57,224,167,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Hysteroscopy,36,415,379,57,146,89,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Hysteroscopy,56,1003,947,64,175,111,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Hysteroscopy,29,157,128,70,123,53,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Hysteroscopy,34,279,245,35,154,119,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Hysteroscopy,46,657,611,50,125,75,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Hysteroscopy,30,633,603,78,127,49,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Hysteroscopy,33,342,309,62,255,193,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,20,34,14,,,,182,90,0,0,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,93,898,805,,,,182,90,0,0,1,1
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,124,131,7,,,,182,90,0,0,1,1
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,67,159,92,,,,182,90,0,0,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,154,238,84,,,,182,90,0,0,1,1
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,57,73,16,,,,182,90,0,0,1,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,90,358,268,,,,182,90,0,0,1,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Palmar Fascia Excision for Dupuytren's Disease,251,544,293,,,,182,90,0,0,1,1
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),44,147,103,74,242,168,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),132,231,99,46,152,106,182,90,1,0,1,1
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),232,301,69,92,177,85,182,90,1,0,1,1
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),41,182,141,84,190,106,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),54,410,356,130,172,42,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),295,447,152,67,77,10,182,90,1,0,1,1
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),254,306,52,74,134,60,182,90,1,0,1,1
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),401,488,87,54,84,30,182,90,1,0,1,1
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Removal of Ovaries and/or Fallopian Tubes (Cancer Not Suspected),114,254,140,,,,182,90,0,0,1,1
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Septoplasty,106,157,51,32,106,74,182,90,1,0,1,1
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Septoplasty,148,155,7,69,145,76,182,90,1,0,1,1
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Septoplasty,185,217,32,51,134,83,182,90,1,0,1,1
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Septoplasty,112,200,88,68,258,190,182,90,1,0,1,1
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Septoplasty,212,240,28,43,68,25,182,90,1,0,1,1
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Septoplasty,163,267,104,82,111,29,182,90,1,0,1,1
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Septoplasty,260,274,14,48,132,84,182,90,1,0,1,1
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Septoplasty,191,273,82,102,117,15,182,90,1,0,1,1
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Septoplasty,,,,82,151,69,182,90,1,0,0,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,85,139,54,182,90,1,0,0,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,83,107,24,182,90,1,0,0,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,61,180,119,182,90,1,0,0,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,53,117,64,182,90,1,0,0,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,22,116,94,182,90,1,0,0,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,32,67,35,182,90,1,0,0,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,31,54,23,182,90,1,0,0,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,81,137,56,182,90,1,0,0,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Surgery for Hearing or Balance Problems of the Ear,,,,36,64,28,182,90,1,0,0,0
2023_q2,2023,2,8094,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,88,111,23,182,90,1,0,0,0
2023_q3,2023,3,8095,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,108,118,10,182,90,1,0,0,0
2023_q4,2023,4,8096,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,76,106,30,182,90,1,0,0,0
2024_q1,2024,1,8097,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,55,124,69,182,90,1,0,0,0
2024_q2,2024,2,8098,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,27,41,14,182,90,1,0,0,0
2024_q3,2024,3,8099,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,40,48,8,182,90,1,0,0,0
2024_q4,2024,4,8100,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,33,39,6,182,90,1,0,0,0
2025_q1,2025,1,8101,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,56,98,42,182,90,1,0,0,0
2025_q2,2025,2,8102,Zone 3,St. Martha's Regional,Tonsillectomy and/or Adenoidectomy (Pediatric),,,,39,83,44,182,90,1,0,0,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Bladder Cancer Surgery,10,35,25,33,95,62,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Bladder Cancer Surgery,23,31,8,33,130,97,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Bladder Cancer Surgery,12,513,501,28,87,59,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Bladder Cancer Surgery,5,39,34,28,69,41,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Bladder Cancer Surgery,22,92,70,40,112,72,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Bladder Cancer Surgery,21,77,56,37,113,76,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Bladder Cancer Surgery,40,117,77,42,133,91,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Bladder Cancer Surgery,45,468,423,31,121,90,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Bladder Cancer Surgery,48,140,92,30,122,92,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Bowel Resection,49,318,269,42,88,46,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Bowel Resection,14,383,369,29,51,22,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Bowel Resection,27,51,24,34,45,11,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Bowel Resection,42,301,259,36,79,43,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Bowel Resection,24,112,88,39,81,42,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Bowel Resection,15,300,285,36,73,37,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Bowel Resection,31,118,87,53,109,56,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Bowel Resection,31,78,47,46,71,25,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Bowel Resection,44,260,216,41,96,55,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,68,318,250,41,88,47,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,14,383,369,38,51,13,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,43,301,258,27,127,100,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,24,112,88,49,95,46,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,15,270,255,40,82,42,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,29,323,294,54,109,55,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,31,78,47,46,72,26,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Bowel Resection - Laparoscopic,44,221,177,51,142,91,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Breast Cancer Surgery,18,52,34,36,52,16,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Breast Cancer Surgery,14,29,15,23,54,31,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Breast Cancer Surgery,15,28,13,25,37,12,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Breast Cancer Surgery,20,48,28,29,42,13,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Breast Cancer Surgery,8,46,38,37,64,27,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Breast Cancer Surgery,18,42,24,32,51,19,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Breast Cancer Surgery,15,34,19,31,41,10,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Breast Cancer Surgery,15,28,13,37,68,31,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Breast Cancer Surgery,13,76,63,31,51,20,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Carpal Tunnel Surgery,77,105,28,,,,182,90,0,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Carpal Tunnel Surgery,163,356,193,122,192,70,182,90,1,0,1,1
2023_q4,2023,4,8096,Zone 1,Valley Regional,Carpal Tunnel Surgery,,,,220,335,115,182,90,1,1,0,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Carpal Tunnel Surgery,105,547,442,93,236,143,182,90,1,0,1,1
2024_q2,2024,2,8098,Zone 1,Valley Regional,Carpal Tunnel Surgery,194,210,16,197,344,147,182,90,1,1,1,1
2024_q3,2024,3,8099,Zone 1,Valley Regional,Carpal Tunnel Surgery,194,296,102,115,296,181,182,90,1,0,1,1
2024_q4,2024,4,8100,Zone 1,Valley Regional,Carpal Tunnel Surgery,88,319,231,98,202,104,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Carpal Tunnel Surgery,79,393,314,73,132,59,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Carpal Tunnel Surgery,112,595,483,64,117,53,182,90,1,0,1,1
2023_q2,2023,2,8094,Zone 1,Valley Regional,Colorectal Cancer Surgery,49,318,269,38,88,50,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Colorectal Cancer Surgery,20,383,363,29,51,22,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Colorectal Cancer Surgery,,,,34,40,6,182,90,1,0,0,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Colorectal Cancer Surgery,25,164,139,35,57,22,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Colorectal Cancer Surgery,24,69,45,35,81,46,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Colorectal Cancer Surgery,16,300,284,34,45,11,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Colorectal Cancer Surgery,30,66,36,44,93,49,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Colorectal Cancer Surgery,28,78,50,39,71,32,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Colorectal Cancer Surgery,53,286,233,41,82,41,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Cystoscopy,24,212,188,36,171,135,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Cystoscopy,28,42,14,41,324,283,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Cystoscopy,19,113,94,39,252,213,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Cystoscopy,16,41,25,38,175,137,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Cystoscopy,25,92,67,42,155,113,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Cystoscopy,34,94,60,52,189,137,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Cystoscopy,46,275,229,47,204,157,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Cystoscopy,44,407,363,37,263,226,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Cystoscopy,64,585,521,39,193,154,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Ear Tubes (Pediatric),120,168,48,55,148,93,182,90,1,0,1,1
2023_q3,2023,3,8095,Zone 1,Valley Regional,Ear Tubes (Pediatric),72,120,48,74,111,37,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Ear Tubes (Pediatric),60,158,98,,,,182,90,0,0,1,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Ear Tubes (Pediatric),92,395,303,121,186,65,182,90,1,0,1,1
2024_q2,2024,2,8098,Zone 1,Valley Regional,Ear Tubes (Pediatric),67,173,106,64,182,118,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Ear Tubes (Pediatric),,,,101,141,40,182,90,1,0,0,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Ear Tubes (Pediatric),167,167,0,191,287,96,182,90,1,1,1,1
2025_q1,2025,1,8101,Zone 1,Valley Regional,Ear Tubes (Pediatric),71,208,137,108,132,24,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Ear Tubes (Pediatric),273,324,51,134,228,94,182,90,1,0,1,1
2023_q2,2023,2,8094,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,71,146,75,182,90,1,0,0,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,57,139,82,182,90,1,0,0,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,89,237,148,182,90,1,0,0,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,98,195,97,182,90,1,0,0,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,144,203,59,182,90,1,0,0,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,180,213,33,182,90,1,0,0,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,311,323,12,182,90,1,1,0,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Functional Endoscopic Sinus Surgery (FESS),,,,342,378,36,182,90,1,1,0,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Gallbladder Surgery,22,107,85,43,100,57,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Gallbladder Surgery,22,226,204,44,91,47,182,90,1,0,1,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Gallbladder Surgery,26,135,109,47,417,370,182,90,1,0,1,0
2024_q1,2024,1,8097,Zone 1,Valley Regional,Gallbladder Surgery,35,517,482,54,204,150,182,90,1,0,1,0
2024_q2,2024,2,8098,Zone 1,Valley Regional,Gallbladder Surgery,25,387,362,51,82,31,182,90,1,0,1,0
2024_q3,2024,3,8099,Zone 1,Valley Regional,Gallbladder Surgery,34,336,302,63,240,177,182,90,1,0,1,0
2024_q4,2024,4,8100,Zone 1,Valley Regional,Gallbladder Surgery,64,729,665,53,137,84,182,90,1,0,1,0
2025_q1,2025,1,8101,Zone 1,Valley Regional,Gallbladder Surgery,55,720,665,56,345,289,182,90,1,0,1,0
2025_q2,2025,2,8102,Zone 1,Valley Regional,Gallbladder Surgery,39,313,274,61,186,125,182,90,1,0,1,0
2023_q2,2023,2,8094,Zone 1,Valley Regional,Gastrointestinal Tract Surgery,27,93,66,43,128,85,182,90,1,0,1,0
2023_q3,2023,3,8095,Zone 1,Valley Regional,Gastrointestinal Tract Surgery,,,,32,96,64,182,90,1,0,0,0
2023_q4,2023,4,8096,Zone 1,Valley Regional,Gastrointestinal Tract Surgery,49,182,133,40,275,235,182,90,1,0,1,0
