"county","name","type","easting","northing","primary_stocking_objective","secondary_stocking_objective","number_released","stocking_date","growth_stage","mark","hatchery","fish_length_cm","fish_weight_g","stock","stock_strain"
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program",,"1250","2000-05-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","20.000","80.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program","Fishing Derby","1680","2001-05-04T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","23.000","125.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program",,"1500","2002-05-03T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","20.000","100.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program",,"1400","2003-05-07T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","20.000","100.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program","Fishing Derby","1500","2005-05-17T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","25.000","200.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program",,"1500","2006-05-23T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","25.000","100.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program","Fishing Derby","2000","2008-05-21T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","20.000","100.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BIG INDIAN","Lake","443518","4938600","Spring Stocking Program","Fishing Derby","1000","2009-06-09T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","20.000","100.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"2070","2004-05-31T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","22.000","116.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"4032","2005-05-18T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","19.400","79.400","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1095","2006-05-18T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","23.000","137.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1185","2007-06-06T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","25.000","169.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1356","2008-05-28T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","22.000","118.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"2050","2009-05-07T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","19.000","78.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"50","2012-05-24T00:00:00.000","> 3 years from date of hatch","No mark or tag","Frasers Mills","40.000","1000.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1824","2012-05-24T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","22.900","131.600","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"2070","1991-07-02T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","16.000","51.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"2720","1994-06-21T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.000","125.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1088","1995-05-24T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","22.000","125.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"5600","1997-04-24T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18.000","67.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"75","1998-06-11T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40.000","1000.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"2340","1998-06-11T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","19.000","67.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Fall Stocking Program",,"3520","1999-01-01T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.200","91.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1710","2000-06-07T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.000","105.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"2000","2001-06-12T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.000","100.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1120","2002-05-15T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","23.000","142.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"1480","2003-06-17T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","23.000","135.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"2580","2004-05-31T00:00:00.000","1-2 years from date of hatch","Adipose and left pelvic fin both clipped","Frasers Mills","22.000","116.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BISSETT","Lake","462738","4944800","Spring Stocking Program",,"4120","1993-06-09T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","16.300","49.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Halifax","BOTTLE","Lake","439074","4955370","Fall Stocking Program",,"2400","1998-11-19T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","20.000","66.700","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","BOTTLE","Lake","439074","4955370","Fall Stocking Program",,"1000","1988-11-22T00:00:00.000","26-52 weeks after absorption of yolk sac","Adipose fin clip only","McGowan Lake","14.000","30.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Halifax","BOTTLE","Lake","439074","4955370","Fall Stocking Program",,"1000","1989-10-23T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","14.000","32.000","Brook Trout","Brook Trout - hybrids F2B generation produced by progeny of domestic female x Flat Lake male matings"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"1820","2006-10-02T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","15.100","38.500","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHARLOTTE","Lake","501928","4963960","Spring Stocking Program","Fishing Derby","1200","2014-05-08T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","16.000","67.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHARLOTTE","Lake","501928","4963960","Spring Stocking Program","Fishing Derby","50","2014-05-08T00:00:00.000","> 3 years from date of hatch","No mark or tag","Frasers Mills","33.000","800.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHARLOTTE","Lake","501928","4963960","Spring Stocking Program",,"7000","2005-08-18T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","6.400","2.900","Landlocked Salmon","Landlocked Salmon - produced from eggs collected from wild fish from Lake William and Lake Charles, Halifax County"
"Halifax","CHARLOTTE","Lake","501928","4963960","Spring Stocking Program",,"4500","1990-06-20T00:00:00.000","1-2 years from date of hatch","Adipose fin clip only","Frasers Mills","15.000","46.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"6078","1993-09-29T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","8.100","6.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Spring Stocking Program",,"42400","1994-07-27T00:00:00.000","14-20 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","5.200","2.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"755","1994-10-21T00:00:00.000","1-2 years from date of hatch","Adipose clip and carlin tag","Frasers Mills","19.200","86.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"24000","1995-09-26T00:00:00.000","14-20 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","8.200","6.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"12060","1996-10-23T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","11.000","15.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"6360","1998-09-29T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","9.500","9.400","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"3645","1999-10-01T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","10.700","13.700","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"3240","2000-10-05T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","10.300","12.500","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Spring Stocking Program",,"7905","2002-08-30T00:00:00.000","14-20 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","7.100","4.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHARLOTTE","Lake","501928","4963960","Fall Stocking Program",,"2800","2003-10-14T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","11.000","14.000","Landlocked Salmon","Landlocked Salmon - produced from eggs imported from Grand Lake Stream, Maine"
"Halifax","CHEZZETCOOK","Lake","481899","4957960","Spring Stocking Program",,"1005","1981-05-22T00:00:00.000","1-2 years from date of hatch","No mark or tag","Kelly Lake","24.000","149.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHEZZETCOOK","Lake","481899","4957960","Fall Stocking Program",,"2100","1999-10-07T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","13.700","28.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHEZZETCOOK","Lake","481899","4957960","Spring Stocking Program",,"3132","2005-08-17T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","9.200","8.600","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHEZZETCOOK","Lake","481899","4957960","Fall Stocking Program",,"2085","2007-09-24T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","13.000","24.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHEZZETCOOK","Lake","481899","4957960","Fall Stocking Program",,"2350","2008-10-10T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","11.000","17.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHEZZETCOOK","Lake","481899","4957960","Spring Stocking Program",,"1000","1982-05-08T00:00:00.000","1-2 years from date of hatch","No mark or tag","Kelly Lake","19.500","82.000","Brook Trout","Brook Trout - hybrids F2A generation produced by progeny of hybrid mixed (Hughie and Flat Lakes) males and females"
"Halifax","CHURCH","Lake","479343","4964900","Spring Stocking Program",,"1005","1981-05-22T00:00:00.000","1-2 years from date of hatch","No mark or tag","Kelly Lake","24.000","149.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","CHURCH","Lake","479343","4964900","Spring Stocking Program",,"1000","1982-05-12T00:00:00.000","1-2 years from date of hatch","No mark or tag","Kelly Lake","19.000","82.000","Brook Trout","Brook Trout - hybrids F2A generation produced by progeny of hybrid mixed (Hughie and Flat Lakes) males and females"
"Halifax","COLLEGE","Lake","516018","5008592","Fall Stocking Program",,"1590","2006-09-28T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","14.200","31.400","Brook Trout","Brook Trout  - hybrids produced by crossing domestic females with wild males from Flat Lake, Nova Scotia"
"Halifax","COLLEGE","Lake","516018","5008592","Spring Stocking Program",,"650","2013-05-09T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","17.000","91.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
"Halifax","COLLEGE","Lake","516018","5008592","Fall Stocking Program",,"1000","2013-10-09T00:00:00.000","20-26 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","7.000","42.000","Brook Trout","Brook Trout - Domestic stock - Antigonish "
