"region","variable","common_name","description","rcp45_p05_2010","rcp45_p05_2045","rcp45_p05_2065","rcp45_p05_2095","rcp45_p50_2010","rcp45_p50_2045","rcp45_p50_2065","rcp45_p50_2095","rcp45_p95_2010","rcp45_p95_2045","rcp45_p95_2065","rcp45_p95_2095","rcp85_p05_2010","rcp85_p05_2045","rcp85_p05_2065","rcp85_p05_2095","rcp85_p50_2010","rcp85_p50_2045","rcp85_p50_2065","rcp85_p50_2095","rcp85_p95_2010","rcp85_p95_2045","rcp85_p95_2065","rcp85_p95_2095"
"Nova Scotia","spei","Standardized Precipitation Evapotranspiration Index","The three month running accumulated moisture values are fit to a log-logistic distribution. The distribution is used to standardize the accumulated moisture values, and the SPEI value is the result. SPEI is therefore simply a standardized value for the accumulated moisture index.","-0.24295059","-0.230157926","-0.224344152","-0.230507925","0.030007304","0.058356059","0.064467603","0.056875796","0.34602864","0.372637958","0.388547951","0.398176514","-0.226027073","-0.222031067","-0.242427593","-0.234514377","0.030981594","0.055692358","0.055026874","0.049876158","0.346506316","0.39349437","0.394280164","0.353337126"
"Nova Scotia","sr_annual","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.151597439","0.109494668","0.091311656","0.077409116","0.232978698","0.184389693","0.164845077","0.148139306","0.327435905","0.282100336","0.25419039","0.237260483","0.14808447","0.102704016","0.071153256","0.03813836","0.233233801","0.185373646","0.14392052","0.097125425","0.328578387","0.286337912","0.241897317","0.179962704"
"Nova Scotia","sr_winter","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.377879912","0.279700165","0.230520326","0.200236275","0.599721444","0.491047164","0.446133693","0.409266089","0.792573034","0.725708666","0.66167605","0.634888729","0.380903327","0.26174054","0.188900336","0.098648642","0.597134272","0.484129948","0.38955056","0.268066635","0.794653435","0.710905272","0.629130452","0.498068707"
"Nova Scotia","swe_annual","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","196.0911384","145.6460751","124.8631867","108.2254279","303.5244654","250.5527759","226.8746007","206.6861819","441.6427084","386.5865378","356.1949224","329.4181271","192.916309","138.3799265","99.28212956","54.48758417","303.8143729","253.3874237","201.3709732","140.8744974","442.3090368","396.1558965","338.0072523","257.8656415"
"Nova Scotia","swe_winter","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","134.0455487","106.4371424","86.5903682","79.5073824","222.3953988","191.6746593","177.4292771","163.1181041","322.9695659","299.2948032","280.25597","271.0285284","132.3443413","101.3474553","73.96037417","41.53816104","221.9506828","187.2294157","157.8376335","114.0158324","323.8775715","308.3196409","273.4417189","217.1749891"
"Nova Scotia","tgmean_annual","Average Daily Mean Temperature","The average of the daily mean temperature","5.161113936","6.525074263","7.235889461","8.105145126","6.585883032","7.922189793","8.548742362","9.213747159","7.92862124","9.225359623","9.8246216","10.33199232","5.157569153","6.703187662","7.668141964","9.858382533","6.591786751","7.955819404","9.165927761","11.14624115","7.890992434","9.338035042","10.85461953","12.69571832"
"Nova Scotia","tgmean_spring","Average Daily Mean Temperature","The average of the daily mean temperature","2.006019285","3.265139879","4.017579819","4.764117124","3.988049411","5.262518385","5.922173005","6.497911935","5.901410679","7.171912083","7.833178784","8.48605353","2.013745951","3.260990326","4.508097002","6.417023631","3.974360051","5.228016788","6.472882115","8.313720508","5.884363402","7.229633711","8.549912523","10.26667266"
"Nova Scotia","tgmean_summer","Average Daily Mean Temperature","The average of the daily mean temperature","15.04856221","16.51719292","17.17729789","17.98280582","16.92144876","18.18504666","18.88015825","19.4875476","18.64868792","19.90420032","20.57711061","21.02869564","15.0165425","16.71977178","17.67086559","19.85711158","16.9339708","18.35326511","19.53969541","21.56335294","18.66574032","20.00646327","21.46519025","23.34834519"
"Nova Scotia","tgmean_fall","Average Daily Mean Temperature","The average of the daily mean temperature","7.517137565","8.739882279","9.389958552","10.07028774","9.022983863","10.26835419","10.93072605","11.51194367","10.66490395","11.91668112","12.58371088","12.98145946","7.496917482","8.792140245","9.866927478","11.99294357","9.042039755","10.36547309","11.61567747","13.54396217","10.59948156","12.1945329","13.40929389","15.26725694"
"Nova Scotia","tgmean_winter","Average Daily Mean Temperature","The average of the daily mean temperature","-6.226433867","-4.849238074","-3.918957314","-3.050138351","-3.840920651","-2.349368083","-1.580109847","-0.867896897","-1.44043722","-0.098327231","0.669721143","1.303351203","-6.219345561","-4.657802134","-3.31680856","-1.119635404","-3.818513571","-2.265656022","-0.891596251","1.250850624","-1.549717539","0.11681","1.421858287","3.312077287"
"Nova Scotia","tnlt5_winter","Number of Days with Minimum Temperature < -5 °C","The number of days the daily minimum temperature was below -5°C","42.94532676","34.11484321","29.94977891","26.19165551","58.82096061","50.89692102","46.46756724","41.92251836","71.33130705","66.5248063","62.61328141","57.47637013","42.78110624","33.11287575","25.11879843","13.88339215","58.75883331","50.13220559","42.20116831","28.94783173","71.32677985","65.35233865","59.07746136","47.37927467"
"Nova Scotia","tnlt15_annual","Number of Days with Minimum Temperature < -15 °C","The number of days the daily minimum temperature was below -15°C","4.877114519","2.277554663","1.219200032","0.534258245","14.92448582","8.465052128","5.879842603","3.873149162","29.00681514","20.4081376","15.068983","10.88529877","5.004046489","1.884629427","0.469372439","0.030120482","14.83544278","8.20940327","3.81915541","0.724067989","29.11275607","19.27299095","13.21459576","4.657660947"
"Nova Scotia","tnlt25_annual","Number of Days with Minimum Temperature < -25 °C","The number of days the daily minimum temperature was below -25°C","0","0","0","0","0.135917407","0.008437792","0.001054724","0","2.144519492","0.853738185","0.455944992","0.22542696","0","0","0","0","0.134639568","0.013468013","0","0","2.131653888","0.791935418","0.334185226","0.020749665"
"Nova Scotia","tnmean","Mean of Minimum Daily Temperature","The average minimum daily temperature over the season","0.496003415","1.892283753","2.653716611","3.527303966","1.971233457","3.331601457","3.97558858","4.676271535","3.323560874","4.6560276","5.252469233","5.805385323","0.497765337","2.047345182","3.060639894","5.326711504","1.969995683","3.350898227","4.631170748","6.664428522","3.311232013","4.821781157","6.308378556","8.234296702"
"Nova Scotia","tnmin","Minimum Daily Temperature","The lowest minimum temperature over the season","-27.5442715","-24.87318306","-23.36582727","-21.82519359","-21.97167478","-19.9049062","-18.58066833","-17.00028045","-17.68814414","-15.82196754","-14.56462489","-13.36385351","-27.53932409","-24.6599558","-22.81185856","-18.32526417","-21.94159795","-19.69343779","-17.29899608","-13.57080885","-17.82854712","-15.44447151","-13.22806199","-9.968544056"
"Nova Scotia","tr16","Number of Tropical Nights > 16°C","The number of days when the minimum temperature was above 16°C","2.280733033","8.08170054","14.32436818","21.99610563","10.57731938","22.08052412","30.45981907","37.88657661","26.23979555","40.89073466","48.75662245","55.71234433","2.251571944","9.096710073","17.16346193","42.8331305","10.60249077","23.86097927","38.4724352","64.509026","26.01799724","43.5375644","61.45758793","85.74065961"
"Nova Scotia","tr18","Number of Tropical Nights > 18°C","The number of days when the minimum temperature was above 18°C","0.080858789","1.021804389","2.999087258","6.666747799","1.782118372","6.379294958","11.22214109","16.70414993","9.557744108","19.13987262","25.76562817","30.98405744","0.077737211","1.19737536","3.960873798","19.82418563","1.8145917","7.096101578","16.47754655","39.16056144","9.65294917","21.36033021","36.55679283","61.06182305"
"Nova Scotia","tr20","Number of Tropical Nights >  20°C","The number of days when the minimum temperature was above 20°C","0","0.013873677","0.12808811","0.66250862","0.030586994","0.722932133","2.046164456","4.246156343","1.848048761","6.056143767","9.817025678","12.86306844","0","0.011459981","0.179627601","5.255871973","0.027564805","0.76666261","3.883412438","16.98129893","1.985495517","6.782483469","16.01646992","36.2506592"
"Nova Scotia","tr22","Number of Tropical Nights >  22°C","The number of days when the minimum temperature was above 22°C","0","0","0.000101416","0.002068882","0","0.006977405","0.067137236","0.370897732","0.024183603","0.853920733","2.101760578","3.579489676","0","0","0.0000608","0.472556894","0","0.002758509","0.245953511","4.195083364","0.0393696","0.978297026","4.327512068","16.27840656"
"Nova Scotia","txgt24.7","Number of Days with Maximum Temperature > 24.7°C","The number of days the daily maximum temperature exceeded 24.7°C","10.88631293","21.89821914","29.16835017","38.71581275","26.30759401","40.76544562","49.54123565","57.44456614","47.5509168","63.05070788","72.35803821","78.95401809","10.82786905","23.71536652","34.63265182","62.02389355","26.49616648","42.97042716","58.42205184","84.09245061","47.44532068","65.08454018","84.00346842","105.7019391"
"Nova Scotia","txgt25","Number of Days with Maximum Temperature > 25°C","The number of days the daily maximum temperature exceeded 25°C","9.215033873","19.31455113","26.16220437","35.34219707","23.45371385","37.30006896","45.87160764","53.67287331","43.96242546","59.20169567","68.52825443","75.1541114","9.169031682","20.964971","31.31954079","58.17630116","23.65648452","39.33572675","54.60107095","80.30591051","43.8327796","61.36728733","80.30816194","102.1346801"
"Nova Scotia","txgt26.7","Number of Days with Maximum Temperature > 26.7°C","The number of days the daily maximum temperature exceeded 26.7°C","2.852547564","8.219423147","12.46148229","18.5558598","10.66516571","20.3330088","27.09914405","33.78791935","25.52291793","38.83100077","47.60455965","53.76191635","2.828982597","8.934627398","15.7955661","37.405014","10.75445215","21.47884467","34.25001014","58.67437426","25.21617176","41.11230782","59.02346761","81.61857531"
"Nova Scotia","txgt27","Number of Days with Maximum Temperature > 27°C","The number of days the daily maximum temperature exceeded 27°C","2.179339581","6.864163726","10.64309764","16.19520506","8.996328749","17.92040891","24.27552635","30.682163","22.68119752","35.58563547","44.14394954","50.14354387","2.163096832","7.482678187","13.68532717","34.10311955","9.075433045","18.93160521","31.05001825","54.91168715","22.38660095","37.80741146","55.39028843","78.01040526"
"Nova Scotia","txgt29","Number of Days with Maximum Temperature > 29°C","The number of days the daily maximum temperature exceeded 29°C","0.173889497","1.382986491","2.895278082","5.480426758","2.191594661","6.253823374","9.675145025","13.88560302","8.868581396","17.27852825","23.69843008","28.41649426","0.188024827","1.561194272","4.11277433","15.60725731","2.187842278","6.546468703","13.80584966","31.89444647","8.710238936","18.60906251","32.65697132","53.851791"
"Nova Scotia","txgt30","Number of Days with Maximum Temperature > 30°C","The number of days the daily maximum temperature exceeded 30°C","0.018419131","0.411666869","1.133564561","2.634538153","0.86329155","3.197192812","5.290008519","8.361202385","5.100326559","11.06865847","15.9472638","19.66751856","0.024130867","0.464281368","1.805443998","9.415317837","0.876942112","3.283477344","8.257149811","22.52975539","5.045874407","11.78361933","23.1007667","42.65080524"
"Nova Scotia","txgt33","Number of Days with Maximum Temperature > 33°C","The number of days the daily maximum temperature exceeded 33°C","0","0","0.001135857","0.038132327","0.000162265","0.131353698","0.389761064","0.929739159","0.569342015","2.280252322","3.512676971","4.791347207","0","0","0.01389396","0.980365908","0.000223115","0.122185713","0.922721188","5.239462902","0.553435966","2.166565251","6.027605371","16.45310535"
"Nova Scotia","txmax","Maximum Daily Temperature","The highest maximum daily temperature over the season","27.0534201","28.41252833","29.23188154","29.8947063","29.57214423","31.02623558","31.69921078","32.34031256","32.48181558","34.21400807","34.79132902","35.2625999","27.08424881","28.60355423","29.67040392","31.75254027","29.61679248","31.04826016","32.37298696","34.41267047","32.46265482","34.0833682","35.70549178","37.59751111"
"Nova Scotia","txmean_annual","Mean of Maximum Daily Temperature","The average maximum daily temperature over the season.","9.785897888","11.13975833","11.80985218","12.64368878","11.2113399","12.49956807","13.13864898","13.73723463","12.57093958","13.8379469","14.44192818","14.91645298","9.778519313","11.28851723","12.23513286","14.34591222","11.21126463","12.54428316","13.69841332","15.63371362","12.52546361","13.91351241","15.43640373","17.18015358"
"Nova Scotia","txmean_summer","Mean of Maximum Daily Temperature","The average maximum daily temperature over the season.","20.18549107","21.68394605","22.3145433","23.14243573","22.19566687","23.46327118","24.16756666","24.78618107","24.03073715","25.31997671","26.0482094","26.46858766","20.15885518","21.86815919","22.84360173","25.02656159","22.21031901","23.62126025","24.83673882","26.85189241","24.04001245","25.42969464","26.94584465","28.79824243"
"Annapolis","am","Accumulated Moisture","The average estimated difference between total precipitation and evapo-transpiration over a running total of 3 months. For each year, the difference between total precipitation and Thornthwaite potential evaporation is calculated for a three month moving window. The annual value is the average over those 12 values.","132.91459","134.5085613","132.6998143","132.7847558","186.0468134","189.7148848","190.4586714","189.2729223","244.3966253","249.0841334","252.7473386","252.9030369","134.1754607","134.9128469","130.1350659","127.538938","186.1076922","189.1922589","187.4848514","185.7701629","247.787734","254.7573906","253.8822029","246.8428933"
"Annapolis","cdd","Consecutive Dry Days","The maximum number of consecutive days over the season for which the precipitation was less than 1 mm.","9.265117845","9.37003367","9.175084175","9.368686869","12.91515152","13.02424242","12.97104377","12.93063973","19.96939394","19.75185185","19.24882155","19.18888889","9.276060606","9.351515152","9.246127946","9.417508418","12.88013468","12.78047138","12.97104377","13.12323232","19.92888889","20.0969697","20.03569024","19.9016835"
"Annapolis","cddcold18","Cooling Degree Days","The accumulated total of degrees celsius above 18°C mean temperature over the season. For any day above 18°C, the temperature that is accumulated is just the amount over 18°C. If the temperature is less than 18°C, nothing is accumulated. E.g, a day of 20°C accumulates 2°C.","41.16428303","95.09612091","140.630349","187.5521908","103.5594877","176.9635986","233.4288697","284.8076462","186.8270701","293.2179238","348.9158953","397.9208029","40.46896768","104.3382723","165.2927591","343.8694916","103.3302742","192.6999101","287.6953774","486.1337638","189.8597733","305.708929","449.8939352","678.1383833"
"Annapolis","chd","Consecutive Hot Days","Maximum number of consecutive days where the maximum temperature was above 30°C","0","0","0","0","0","0","0","0","0","0.001346801","0.011447811","0.081818182","0","0","0","0","0","0","0","0.108417508","0","0.0003367","0.185521886","1.684848485"
